Concordance,Frequency,Pmil,Verb,Count
face with COVID-19,105,0.0017,face,1
escalate COVID-19,105,0.0017,escalate,1
conduct [number] COVID-19,105,0.0017,conduct,1
seek COVID-19,104,0.00168,seek,1
protect from coronavirus,104,0.00168,protect,1
contribute to COVID-19,104,0.00168,contribute,1
be handle COVID-19,104,0.00168,be handle,2
work against COVID-19,103,0.0016699999999999998,work,1
record COVID-19,103,0.0016699999999999998,record,1
react to COVID-19,103,0.0016699999999999998,react,1
have confirm coronavirus,103,0.0016699999999999998,have confirm,2
cover the COVID-19,103,0.0016699999999999998,cover,1
be find coronavirus,103,0.0016699999999999998,be find,2
strike with COVID-19,102,0.00165,strike,1
release coronavirus,102,0.00165,release,1
indicate that COVID-19,102,0.00165,indicate,1
evolve coronavirus,102,0.00165,evolve,1
take on COVID-19,101,0.0016300000000000002,take,1
link the coronavirus,101,0.0016300000000000002,link,1
have be COVID-19,101,0.0016300000000000002,have be,2
end COVID-19,101,0.0016300000000000002,end,1
disrupt by COVID-19,101,0.0016300000000000002,disrupt,1
violate the coronavirus,100,0.00162,violate,1
treat [number] COVID-19,100,0.00162,treat,1
send COVID-19,100,0.00162,send,1
rampage coronavirus,100,0.00162,rampage,1
overwhelm with coronavirus,100,0.00162,overwhelm,1
help combat coronavirus,100,0.00162,help combat,2
carry out COVID-19,100,0.00162,carry,1
be that coronavirus,100,0.00162,be,1
receive a coronavirus,99,0.0016,receive,1
limit coronavirus,99,0.0016,limit,1
have report coronavirus,99,0.0016,have report,2
ease its coronavirus,99,0.0016,ease,1
find a coronavirus,98,0.00158,find,1
check for COVID-19,98,0.00158,check,1
meet the COVID-19,97,0.00157,meet,1
limit the coronavirus,97,0.00157,limit,1
get through COVID-19,97,0.00157,get,1
comply with coronavirus,97,0.00157,comply,1
target COVID-19,96,0.00155,target,1
result from coronavirus,96,0.00155,result,1
make the COVID-19,96,0.00155,make,1
carry out coronavirus,96,0.00155,carry,1
wait for COVID-19,95,0.0015400000000000001,wait,1
use in COVID-19,95,0.0015400000000000001,use,1
isolate COVID-19,95,0.0015400000000000001,isolate,1
emerge from COVID-19,95,0.0015400000000000001,emerge,1
spend the coronavirus,94,0.0015199999999999999,spend,1
review COVID-19,94,0.0015199999999999999,review,1
remain COVID-19,94,0.0015199999999999999,remain,1
offer free COVID-19,94,0.0015199999999999999,offer,1
find that COVID-19,94,0.0015199999999999999,find,1
end the COVID-19,94,0.0015199999999999999,end,1
aid COVID-19,94,0.0015199999999999999,aid,1
violate the COVID-19,93,0.0015,violate,1
study COVID-19,93,0.0015,study,1
run COVID-19,93,0.0015,run,1
have get coronavirus,93,0.0015,have get,2
give that COVID-19,93,0.0015,give,1
be before coronavirus,93,0.0015,be,1
add that COVID-19,93,0.0015,add,1
warn that coronavirus,92,0.00149,warn,1
seek coronavirus,92,0.00149,seek,1
improve COVID-19,92,0.00149,improve,1
flout COVID-19,92,0.00149,flout,1
designate for COVID-19,92,0.00149,designate,1
declare a COVID-19,92,0.00149,declare,1
cure of COVID-19,92,0.00149,cure,1
create the coronavirus,92,0.00149,create,1
conquer COVID-19,92,0.00149,conquer,1
suggest that coronavirus,91,0.00147,suggest,1
reveal coronavirus,91,0.00147,reveal,1
open COVID-19,91,0.00147,open,1
need COVID-19,91,0.00147,need,1
live with COVID-19,91,0.00147,live,1
fear COVID-19,91,0.00147,fear,1
claim COVID-19,91,0.00147,claim,1
believe that coronavirus,91,0.00147,believe,1
weather COVID-19,90,0.00146,weather,1
mean COVID-19,90,0.00146,mean,1
impose by COVID-19,90,0.00146,impose,1
hospitalise with COVID-19,90,0.00146,hospitalise,1
enforce the COVID-19,90,0.00146,enforce,1
think the COVID-19,89,0.00144,think,1
stem coronavirus,89,0.00144,stem,1
record coronavirus,89,0.00144,record,1
adapt to coronavirus,89,0.00144,adapt,1
review the COVID-19,88,0.0014199999999999998,review,1
report first coronavirus,88,0.0014199999999999998,report,1
ravage by COVID-19,88,0.0014199999999999998,ravage,1
put COVID-19,88,0.0014199999999999998,put,1
look at COVID-19,88,0.0014199999999999998,look,1
let coronavirus,88,0.0014199999999999998,let,1
describe coronavirus,88,0.0014199999999999998,describe,1
claim that coronavirus,88,0.0014199999999999998,claim,1
see [number] COVID-19,87,0.00141,see,1
raise coronavirus,87,0.00141,raise,1
link COVID-19,87,0.00141,link,1
fund COVID-19,87,0.00141,fund,1
establish the COVID-19,87,0.00141,establish,1
eliminate the coronavirus,87,0.00141,eliminate,1
do the COVID-19,87,0.00141,do,1
hurt by COVID-19,86,0.00139,hurt,1
have catch coronavirus,86,0.00139,have catch,2
check coronavirus,86,0.00139,check,1
beat the COVID-19,86,0.00139,beat,1
avoid spread COVID-19,86,0.00139,avoid spread,2
assess COVID-19,86,0.00139,assess,1
affect with COVID-19,86,0.00139,affect,1
adjust to COVID-19,86,0.00139,adjust,1
show that coronavirus,85,0.00137,show,1
say [number] coronavirus,85,0.00137,say,1
pass the coronavirus,85,0.00137,pass,1
change COVID-19,85,0.00137,change,1
begin COVID-19,85,0.00137,begin,1
relax COVID-19,84,0.0013599999999999999,relax,1
indicate COVID-19,84,0.0013599999999999999,indicate,1
emerge COVID-19,84,0.0013599999999999999,emerge,1
apply to COVID-19,84,0.0013599999999999999,apply,1
stem COVID-19,83,0.00134,stem,1
report that COVID-19,83,0.00134,report,1
prevent a coronavirus,83,0.00134,prevent,1
need for coronavirus,83,0.00134,need,1
involve coronavirus,83,0.00134,involve,1
hear of COVID-19,83,0.00134,hear,1
have any coronavirus,83,0.00134,have,1
exploit COVID-19,83,0.00134,exploit,1
engage in COVID-19,83,0.00134,engage,1
concern coronavirus,83,0.00134,concern,1
treat a COVID-19,82,0.00133,treat,1
take for COVID-19,82,0.00133,take,1
support the coronavirus,82,0.00133,support,1
predate the coronavirus,82,0.00133,predate,1
minimize COVID-19,82,0.00133,minimize,1
mean the coronavirus,82,0.00133,mean,1
join the COVID-19,82,0.00133,join,1
issue COVID-19,82,0.00133,issue,1
check for coronavirus,82,0.00133,check,1
catch the COVID-19,82,0.00133,catch,1
slow the COVID-19,81,0.00131,slow,1
identify as COVID-19,81,0.00131,identify,1
go to COVID-19,81,0.00131,go,1
fund coronavirus,81,0.00131,fund,1
eradicate the coronavirus,81,0.00131,eradicate,1
enter the coronavirus,81,0.00131,enter,1
delay by COVID-19,81,0.00131,delay,1
assess the COVID-19,81,0.00131,assess,1
adhere to COVID-19,81,0.00131,adhere,1
introduce COVID-19,80,0.0012900000000000001,introduce,1
collect COVID-19,80,0.0012900000000000001,collect,1
study the coronavirus,79,0.00128,study,1
say [number] COVID-19,79,0.00128,say,1
report a coronavirus,79,0.00128,report,1
reopen after coronavirus,79,0.00128,reopen,1
mitigate coronavirus,79,0.00128,mitigate,1
launch its COVID-19,79,0.00128,launch,1
hospitalize for coronavirus,79,0.00128,hospitalize,1
have see COVID-19,79,0.00128,have see,2
contact COVID-19,79,0.00128,contact,1
concern about coronavirus,79,0.00128,concern,1
cancel over coronavirus,79,0.00128,cancel,1
be on coronavirus,79,0.00128,be,1
apply for COVID-19,79,0.00128,apply,1
see with COVID-19,78,0.00126,see,1
report any COVID-19,78,0.00126,report,1
provide a COVID-19,78,0.00126,provide,1
house coronavirus,78,0.00126,house,1
go into coronavirus,78,0.00126,go,1
extend the COVID-19,78,0.00126,extend,1
escape the coronavirus,78,0.00126,escape,1
donate to coronavirus,78,0.00126,donate,1
dedicate to coronavirus,78,0.00126,dedicate,1
strike by COVID-19,77,0.00125,strike,1
lead the COVID-19,77,0.00125,lead,1
know that coronavirus,77,0.00125,know,1
involve the coronavirus,77,0.00125,involve,1
fight off coronavirus,77,0.00125,fight,1
bring the COVID-19,77,0.00125,bring,1
weather coronavirus,76,0.00123,weather,1
suffer with coronavirus,76,0.00123,suffer,1
see how COVID-19,76,0.00123,see,1
report on COVID-19,76,0.00123,report,1
report a COVID-19,76,0.00123,report,1
discharge COVID-19,76,0.00123,discharge,1
accelerate COVID-19,76,0.00123,accelerate,1
update its COVID-19,75,0.00121,update,1
sell coronavirus,75,0.00121,sell,1
see in COVID-19,75,0.00121,see,1
join coronavirus,75,0.00121,join,1
come as coronavirus,75,0.00121,come,1
assume the coronavirus,75,0.00121,assume,1
warn of coronavirus,74,0.0012,warn,1
ward off coronavirus,74,0.0012,ward,1
open a COVID-19,74,0.0012,open,1
mount coronavirus,74,0.0012,mount,1
have catch COVID-19,74,0.0012,have catch,2
extend its coronavirus,74,0.0012,extend,1
ward off COVID-19,73,0.00118,ward,1
suppress COVID-19,73,0.00118,suppress,1
start COVID-19,73,0.00118,start,1
let the COVID-19,73,0.00118,let,1
describe the COVID-19,73,0.00118,describe,1
delay by coronavirus,73,0.00118,delay,1
check COVID-19,73,0.00118,check,1
be spread coronavirus,73,0.00118,be spread,2
be spread COVID-19,73,0.00118,be spread,2
update coronavirus,72,0.00116,update,1
start coronavirus,72,0.00116,start,1
serve COVID-19,72,0.00116,serve,1
report first COVID-19,72,0.00116,report,1
pay for COVID-19,72,0.00116,pay,1
mishandle the coronavirus,72,0.00116,mishandle,1
lift its coronavirus,72,0.00116,lift,1
have be coronavirus,72,0.00116,have be,2
do have COVID-19,72,0.00116,do have,2
boost coronavirus,72,0.00116,boost,1
be carry COVID-19,72,0.00116,be carry,2
admit coronavirus,72,0.00116,admit,1
stem the COVID-19,71,0.00115,stem,1
sell COVID-19,71,0.00115,sell,1
"say , COVID-19",71,0.00115,say,1
pend COVID-19,71,0.00115,pend,1
help prevent COVID-19,71,0.00115,help prevent,2
have get COVID-19,71,0.00115,have get,2
follow a coronavirus,71,0.00115,follow,1
discover coronavirus,71,0.00115,discover,1
breach the coronavirus,71,0.00115,breach,1
blame coronavirus,71,0.00115,blame,1
be show COVID-19,71,0.00115,be show,2
avoid contract COVID-19,71,0.00115,avoid contract,2
argue that COVID-19,71,0.00115,argue,1
analyze COVID-19,71,0.00115,analyze,1
surpass [number] coronavirus,70,0.0011300000000000001,surpass,1
suffer COVID-19,70,0.0011300000000000001,suffer,1
reduce the coronavirus,70,0.0011300000000000001,reduce,1
put the coronavirus,70,0.0011300000000000001,put,1
live with coronavirus,70,0.0011300000000000001,live,1
include a COVID-19,70,0.0011300000000000001,include,1
ignore the coronavirus,70,0.0011300000000000001,ignore,1
help during COVID-19,70,0.0011300000000000001,help,1
explain coronavirus,70,0.0011300000000000001,explain,1
exacerbate by COVID-19,70,0.0011300000000000001,exacerbate,1
eradicate coronavirus,70,0.0011300000000000001,eradicate,1
cancel amid coronavirus,70,0.0011300000000000001,cancel,1
want COVID-19,69,0.00112,want,1
turn the coronavirus,69,0.00112,turn,1
study coronavirus,69,0.00112,study,1
see [number] coronavirus,69,0.00112,see,1
release a COVID-19,69,0.00112,release,1
receive their coronavirus,69,0.00112,receive,1
put coronavirus,69,0.00112,put,1
protest coronavirus,69,0.00112,protest,1
lead COVID-19,69,0.00112,lead,1
have survive COVID-19,69,0.00112,have survive,2
explain the coronavirus,69,0.00112,explain,1
enter the COVID-19,69,0.00112,enter,1
emerge from coronavirus,69,0.00112,emerge,1
come from COVID-19,69,0.00112,come,1
benefit coronavirus,69,0.00112,benefit,1
trigger by coronavirus,68,0.0011,trigger,1
prompt by COVID-19,68,0.0011,prompt,1
produce coronavirus,68,0.0011,produce,1
loosen coronavirus,68,0.0011,loosen,1
join COVID-19,68,0.0011,join,1
help in COVID-19,68,0.0011,help,1
carry the COVID-19,68,0.0011,carry,1
boost COVID-19,68,0.0011,boost,1
announce a COVID-19,68,0.0011,announce,1
agree that COVID-19,68,0.0011,agree,1
work for COVID-19,67,0.00108,work,1
warn COVID-19,67,0.00108,warn,1
"title "" COVID-19",67,0.00108,title,1
sicken by COVID-19,67,0.00108,sicken,1
propose COVID-19,67,0.00108,propose,1
lead to COVID-19,67,0.00108,lead,1
investigate COVID-19,67,0.00108,investigate,1
expand its COVID-19,67,0.00108,expand,1
eliminate coronavirus,67,0.00108,eliminate,1
donate COVID-19,67,0.00108,donate,1
continue coronavirus,67,0.00108,continue,1
view the coronavirus,66,0.00107,view,1
track the COVID-19,66,0.00107,track,1
require COVID-19,66,0.00107,require,1
raise COVID-19,66,0.00107,raise,1
monitor for COVID-19,66,0.00107,monitor,1
host COVID-19,66,0.00107,host,1
help the COVID-19,66,0.00107,help,1
help during coronavirus,66,0.00107,help,1
get through coronavirus,66,0.00107,get,1
devastate by COVID-19,66,0.00107,devastate,1
consider coronavirus,66,0.00107,consider,1
blame COVID-19,66,0.00107,blame,1
admit the coronavirus,66,0.00107,admit,1
add coronavirus,66,0.00107,add,1
understand the COVID-19,65,0.00105,understand,1
think that COVID-19,65,0.00105,think,1
present with COVID-19,65,0.00105,present,1
explain COVID-19,65,0.00105,explain,1
estimate that COVID-19,65,0.00105,estimate,1
curtail COVID-19,65,0.00105,curtail,1
close amid coronavirus,65,0.00105,close,1
wait for coronavirus,64,0.0010400000000000001,wait,1
understand that COVID-19,64,0.0010400000000000001,understand,1
think about COVID-19,64,0.0010400000000000001,think,1
overrun with COVID-19,64,0.0010400000000000001,overrun,1
label COVID-19,64,0.0010400000000000001,label,1
be test coronavirus,64,0.0010400000000000001,be test,2
affect COVID-19,64,0.0010400000000000001,affect,1
suspect of coronavirus,63,0.0010199999999999999,suspect,1
spread novel coronavirus,63,0.0010199999999999999,spread,1
rampage COVID-19,63,0.0010199999999999999,rampage,1
oversee coronavirus,63,0.0010199999999999999,oversee,1
help tackle coronavirus,63,0.0010199999999999999,help tackle,2
have develop COVID-19,63,0.0010199999999999999,have develop,2
develop the COVID-19,63,0.0010199999999999999,develop,1
defy COVID-19,63,0.0010199999999999999,defy,1
aid in COVID-19,63,0.0010199999999999999,aid,1
acknowledge that COVID-19,63,0.0010199999999999999,acknowledge,1
understand coronavirus,62,0.001,understand,1
report positive COVID-19,62,0.001,report,1
process coronavirus,62,0.001,process,1
prevent a COVID-19,62,0.001,prevent,1
present COVID-19,62,0.001,present,1
help prevent coronavirus,62,0.001,help prevent,2
find a COVID-19,62,0.001,find,1
curtail the coronavirus,62,0.001,curtail,1
build COVID-19,62,0.001,build,1
break the COVID-19,62,0.001,break,1
answer COVID-19,62,0.001,answer,1
watch the coronavirus,61,0.00099,watch,1
want coronavirus,61,0.00099,want,1
reveal the coronavirus,61,0.00099,reveal,1
induce by COVID-19,61,0.00099,induce,1
identify the coronavirus,61,0.00099,identify,1
give a coronavirus,61,0.00099,give,1
establish a coronavirus,61,0.00099,establish,1
ensure that coronavirus,61,0.00099,ensure,1
ensure coronavirus,61,0.00099,ensure,1
coordinate COVID-19,61,0.00099,coordinate,1
assume that COVID-19,61,0.00099,assume,1
access COVID-19,61,0.00099,access,1
research COVID-19,60,0.0009699999999999999,research,1
report the coronavirus,60,0.0009699999999999999,report,1
recognize that COVID-19,60,0.0009699999999999999,recognize,1
help in coronavirus,60,0.0009699999999999999,help,1
have beat coronavirus,60,0.0009699999999999999,have beat,2
experience a COVID-19,60,0.0009699999999999999,experience,1
enter COVID-19,60,0.0009699999999999999,enter,1
endure the coronavirus,60,0.0009699999999999999,endure,1
deny coronavirus,60,0.0009699999999999999,deny,1
deliver coronavirus,60,0.0009699999999999999,deliver,1
defy the coronavirus,60,0.0009699999999999999,defy,1
confirm with coronavirus,60,0.0009699999999999999,confirm,1
be declare COVID-19,60,0.0009699999999999999,be declare,2
avoid spread coronavirus,60,0.0009699999999999999,avoid spread,2
announce the COVID-19,60,0.0009699999999999999,announce,1
suppress the coronavirus,59,0.00095,suppress,1
perform coronavirus,59,0.00095,perform,1
need coronavirus,59,0.00095,need,1
