Concordance,Frequency,Pmil,Verb,Count
approve coronavirus,11,0.00018,approve,1
admit coronavirus,11,0.00018,admit,1
widen coronavirus,10,0.00016,widen,1
use as coronavirus,10,0.00016,use,1
test the coronavirus,10,0.00016,test,1
target the coronavirus,10,0.00016,target,1
suspect the coronavirus,10,0.00016,suspect,1
stop the COVID-19,10,0.00016,stop,1
step up coronavirus,10,0.00016,step,1
speak on coronavirus,10,0.00016,speak,1
slip as coronavirus,10,0.00016,slip,1
"shout "" coronavirus",10,0.00016,shout,1
say . COVID-19,10,0.00016,say,1
report that COVID-19,10,0.00016,report,1
report novel coronavirus,10,0.00016,report,1
receive a coronavirus,10,0.00016,receive,1
ravage coronavirus,10,0.00016,ravage,1
provide the coronavirus,10,0.00016,provide,1
play down coronavirus,10,0.00016,play,1
overcome the COVID-19,10,0.00016,overcome,1
offer coronavirus,10,0.00016,offer,1
mislead coronavirus,10,0.00016,mislead,1
lead a coronavirus,10,0.00016,lead,1
know COVID-19,10,0.00016,know,1
isolate over coronavirus,10,0.00016,isolate,1
inhibit the coronavirus,10,0.00016,inhibit,1
include the COVID-19,10,0.00016,include,1
import the coronavirus,10,0.00016,import,1
hurt by coronavirus,10,0.00016,hurt,1
help prevent coronavirus,10,0.00016,help prevent,2
have see coronavirus,10,0.00016,have see,2
have report COVID-19,10,0.00016,have report,2
have new coronavirus,10,0.00016,have,1
have get coronavirus,10,0.00016,have get,2
happen with COVID-19,10,0.00016,happen,1
halt coronavirus,10,0.00016,halt,1
fuel by coronavirus,10,0.00016,fuel,1
find that COVID-19,10,0.00016,find,1
estimate that COVID-19,10,0.00016,estimate,1
defy coronavirus,10,0.00016,defy,1
counter COVID-19,10,0.00016,counter,1
contact the coronavirus,10,0.00016,contact,1
concern about COVID-19,10,0.00016,concern,1
concern COVID-19,10,0.00016,concern,1
compare COVID-19,10,0.00016,compare,1
classify coronavirus,10,0.00016,classify,1
cite COVID-19,10,0.00016,cite,1
check for COVID-19,10,0.00016,check,1
carry out coronavirus,10,0.00016,carry,1
be about coronavirus,10,0.00016,be,1
arrive from coronavirus,10,0.00016,arrive,1
announce first coronavirus,10,0.00016,announce,1
aid novel coronavirus,10,0.00016,aid,1
afflict with coronavirus,10,0.00016,afflict,1
affect with COVID-19,10,0.00016,affect,1
work with coronavirus,9,0.00015,work,1
work on COVID-19,9,0.00015,work,1
weather coronavirus,9,0.00015,weather,1
watch for coronavirus,9,0.00015,watch,1
wait for coronavirus,9,0.00015,wait,1
treat suspected coronavirus,9,0.00015,treat,1
trap in coronavirus,9,0.00015,trap,1
think that coronavirus,9,0.00015,think,1
think COVID-19,9,0.00015,think,1
take on coronavirus,9,0.00015,take,1
take against coronavirus,9,0.00015,take,1
state the coronavirus,9,0.00015,state,1
slow the coronavirus,9,0.00015,slow,1
show any coronavirus,9,0.00015,show,1
ship coronavirus,9,0.00015,ship,1
screen for COVID-19,9,0.00015,screen,1
say new coronavirus,9,0.00015,say,1
rise COVID-19,9,0.00015,rise,1
review the coronavirus,9,0.00015,review,1
review coronavirus,9,0.00015,review,1
result from COVID-19,9,0.00015,result,1
remain coronavirus,9,0.00015,remain,1
release coronavirus,9,0.00015,release,1
reflect the coronavirus,9,0.00015,reflect,1
rampage coronavirus,9,0.00015,rampage,1
protect from COVID-19,9,0.00015,protect,1
pray for coronavirus,9,0.00015,pray,1
overreact to coronavirus,9,0.00015,overreact,1
navigate coronavirus,9,0.00015,navigate,1
"name "" COVID-19",9,0.00015,name,1
monitor for COVID-19,9,0.00015,monitor,1
misspell coronavirus,9,0.00015,misspell,1
mention COVID-19,9,0.00015,mention,1
mean COVID-19,9,0.00015,mean,1
look for coronavirus,9,0.00015,look,1
lie about coronavirus,9,0.00015,lie,1
lead to coronavirus,9,0.00015,lead,1
know that COVID-19,9,0.00015,know,1
indicate coronavirus,9,0.00015,indicate,1
identify with coronavirus,9,0.00015,identify,1
hospitalize with coronavirus,9,0.00015,hospitalize,1
hospitalize with COVID-19,9,0.00015,hospitalize,1
hospitalise with coronavirus,9,0.00015,hospitalise,1
have say coronavirus,9,0.00015,have say,2
have make coronavirus,9,0.00015,have make,2
get this coronavirus,9,0.00015,get,1
form a coronavirus,9,0.00015,form,1
foresee the coronavirus,9,0.00015,foresee,1
forecast the coronavirus,9,0.00015,forecast,1
fake coronavirus,9,0.00015,fake,1
exclude the coronavirus,9,0.00015,exclude,1
emerge novel coronavirus,9,0.00015,emerge,1
dismiss coronavirus,9,0.00015,dismiss,1
deny coronavirus,9,0.00015,deny,1
damage the coronavirus,9,0.00015,damage,1
contract a coronavirus,9,0.00015,contract,1
contain novel coronavirus,9,0.00015,contain,1
confirm [number] COVID-19,9,0.00015,confirm,1
conduct COVID-19,9,0.00015,conduct,1
combat a coronavirus,9,0.00015,combat,1
check coronavirus,9,0.00015,check,1
avoid COVID-19,9,0.00015,avoid,1
approach coronavirus,9,0.00015,approach,1
appear the coronavirus,9,0.00015,appear,1
allow the coronavirus,9,0.00015,allow,1
add COVID-19,9,0.00015,add,1
accommodate coronavirus,9,0.00015,accommodate,1
accept coronavirus,9,0.00015,accept,1
worry over coronavirus,8,0.00013000000000000002,worry,1
visit the coronavirus,8,0.00013000000000000002,visit,1
underestimate the coronavirus,8,0.00013000000000000002,underestimate,1
tame the coronavirus,8,0.00013000000000000002,tame,1
take for coronavirus,8,0.00013000000000000002,take,1
strand on coronavirus,8,0.00013000000000000002,strand,1
shun over coronavirus,8,0.00013000000000000002,shun,1
show how coronavirus,8,0.00013000000000000002,show,1
see with coronavirus,8,0.00013000000000000002,see,1
"say , coronavirus",8,0.00013000000000000002,say,1
research coronavirus,8,0.00013000000000000002,research,1
request COVID-19,8,0.00013000000000000002,request,1
report two coronavirus,8,0.00013000000000000002,report,1
release a coronavirus,8,0.00013000000000000002,release,1
reference the coronavirus,8,0.00013000000000000002,reference,1
reduce the coronavirus,8,0.00013000000000000002,reduce,1
record coronavirus,8,0.00013000000000000002,record,1
recede coronavirus,8,0.00013000000000000002,recede,1
quell the coronavirus,8,0.00013000000000000002,quell,1
quarantine by coronavirus,8,0.00013000000000000002,quarantine,1
quarantine amid coronavirus,8,0.00013000000000000002,quarantine,1
politicise the coronavirus,8,0.00013000000000000002,politicise,1
plan despite coronavirus,8,0.00013000000000000002,plan,1
owe to COVID-19,8,0.00013000000000000002,owe,1
need coronavirus,8,0.00013000000000000002,need,1
meet the coronavirus,8,0.00013000000000000002,meet,1
lower their coronavirus,8,0.00013000000000000002,lower,1
lower coronavirus,8,0.00013000000000000002,lower,1
join coronavirus,8,0.00013000000000000002,join,1
involve coronavirus,8,0.00013000000000000002,involve,1
inhibit coronavirus,8,0.00013000000000000002,inhibit,1
infect from coronavirus,8,0.00013000000000000002,infect,1
indicate that coronavirus,8,0.00013000000000000002,indicate,1
include novel coronavirus,8,0.00013000000000000002,include,1
include a coronavirus,8,0.00013000000000000002,include,1
implement coronavirus,8,0.00013000000000000002,implement,1
impact the coronavirus,8,0.00013000000000000002,impact,1
identify a coronavirus,8,0.00013000000000000002,identify,1
hospitalize for coronavirus,8,0.00013000000000000002,hospitalize,1
hope coronavirus,8,0.00013000000000000002,hope,1
help fight COVID-19,8,0.00013000000000000002,help fight,2
heat coronavirus,8,0.00013000000000000002,heat,1
have more coronavirus,8,0.00013000000000000002,have,1
have be coronavirus,8,0.00013000000000000002,have be,2
grow COVID-19 coronavirus,8,0.00013000000000000002,grow,1
give you coronavirus,8,0.00013000000000000002,give,1
fund coronavirus,8,0.00013000000000000002,fund,1
flag the coronavirus,8,0.00013000000000000002,flag,1
fight new coronavirus,8,0.00013000000000000002,fight,1
fear a coronavirus,8,0.00013000000000000002,fear,1
fear COVID-19,8,0.00013000000000000002,fear,1
face COVID-19,8,0.00013000000000000002,face,1
extend the coronavirus,8,0.00013000000000000002,extend,1
expect more coronavirus,8,0.00013000000000000002,expect,1
expand COVID-19,8,0.00013000000000000002,expand,1
drop your coronavirus,8,0.00013000000000000002,drop,1
distribute coronavirus,8,0.00013000000000000002,distribute,1
detect novel coronavirus,8,0.00013000000000000002,detect,1
destroy coronavirus,8,0.00013000000000000002,destroy,1
curtail the coronavirus,8,0.00013000000000000002,curtail,1
coordinate coronavirus,8,0.00013000000000000002,coordinate,1
control novel coronavirus,8,0.00013000000000000002,control,1
confirm two coronavirus,8,0.00013000000000000002,confirm,1
confirm any coronavirus,8,0.00013000000000000002,confirm,1
conceal coronavirus,8,0.00013000000000000002,conceal,1
complete coronavirus,8,0.00013000000000000002,complete,1
comment What coronavirus,8,0.00013000000000000002,comment,1
carry a coronavirus,8,0.00013000000000000002,carry,1
care for COVID-19,8,0.00013000000000000002,care,1
"call "" coronavirus",8,0.00013000000000000002,call,1
build coronavirus,8,0.00013000000000000002,build,1
bring COVID-19,8,0.00013000000000000002,bring,1
be get coronavirus,8,0.00013000000000000002,be get,2
be from coronavirus,8,0.00013000000000000002,be,1
be any coronavirus,8,0.00013000000000000002,be,1
"be "" coronavirus",8,0.00013000000000000002,be,1
base on coronavirus,8,0.00013000000000000002,base,1
arise from coronavirus,8,0.00013000000000000002,arise,1
apologise for coronavirus,8,0.00013000000000000002,apologise,1
activate its coronavirus,8,0.00013000000000000002,activate,1
accelerate coronavirus,8,0.00013000000000000002,accelerate,1
"yell "" coronavirus",7,0.00011,yell,1
worsen COVID-19,7,0.00011,worsen,1
work against coronavirus,7,0.00011,work,1
win the coronavirus,7,0.00011,win,1
use the COVID-19,7,0.00011,use,1
upgrade the coronavirus,7,0.00011,upgrade,1
update its coronavirus,7,0.00011,update,1
turn the coronavirus,7,0.00011,turn,1
travel from coronavirus,7,0.00011,travel,1
transmit COVID-19,7,0.00011,transmit,1
talk coronavirus,7,0.00011,talk,1
take the COVID-19,7,0.00011,take,1
take a coronavirus,7,0.00011,take,1
suspect of COVID-19,7,0.00011,suspect,1
support the coronavirus,7,0.00011,support,1
strike with coronavirus,7,0.00011,strike,1
stop a coronavirus,7,0.00011,stop,1
stick in coronavirus,7,0.00011,stick,1
start coronavirus,7,0.00011,start,1
spur by coronavirus,7,0.00011,spur,1
soar COVID-19,7,0.00011,soar,1
seek coronavirus,7,0.00011,seek,1
see first coronavirus,7,0.00011,see,1
search coronavirus,7,0.00011,search,1
say [number] coronavirus,7,0.00011,say,1
run the coronavirus,7,0.00011,run,1
resurface coronavirus,7,0.00011,resurface,1
report second coronavirus,7,0.00011,report,1
report new coronavirus,7,0.00011,report,1
report first COVID-19,7,0.00011,report,1
rename the coronavirus,7,0.00011,rename,1
remain COVID-19,7,0.00011,remain,1
reflect coronavirus,7,0.00011,reflect,1
provide COVID-19,7,0.00011,provide,1
present with coronavirus,7,0.00011,present,1
prep for coronavirus,7,0.00011,prep,1
overcome COVID-19,7,0.00011,overcome,1
navigate the coronavirus,7,0.00011,navigate,1
name a coronavirus,7,0.00011,name,1
move coronavirus,7,0.00011,move,1
mean that coronavirus,7,0.00011,mean,1
maintain the coronavirus,7,0.00011,maintain,1
lower its coronavirus,7,0.00011,lower,1
limit the coronavirus,7,0.00011,limit,1
kill by COVID-19,7,0.00011,kill,1
joke about coronavirus,7,0.00011,joke,1
investigate the COVID-19,7,0.00011,investigate,1
increase COVID-19,7,0.00011,increase,1
host coronavirus,7,0.00011,host,1
help spread coronavirus,7,0.00011,help spread,2
hear about coronavirus,7,0.00011,hear,1
head the coronavirus,7,0.00011,head,1
have this coronavirus,7,0.00011,have,1
have suspect coronavirus,7,0.00011,have suspect,2
have a COVID-19,7,0.00011,have,1
handle any coronavirus,7,0.00011,handle,1
give to coronavirus,7,0.00011,give,1
give that coronavirus,7,0.00011,give,1
fuel coronavirus,7,0.00011,fuel,1
fend off coronavirus,7,0.00011,fend,1
fall amid coronavirus,7,0.00011,fall,1
explain that coronavirus,7,0.00011,explain,1
experience a coronavirus,7,0.00011,experience,1
expect a coronavirus,7,0.00011,expect,1
ensure coronavirus,7,0.00011,ensure,1
enforce coronavirus,7,0.00011,enforce,1
end coronavirus,7,0.00011,end,1
emerge COVID-19,7,0.00011,emerge,1
dock amid coronavirus,7,0.00011,dock,1
distinguish coronavirus,7,0.00011,distinguish,1
designate as COVID-19,7,0.00011,designate,1
depend on coronavirus,7,0.00011,depend,1
defeat COVID-19,7,0.00011,defeat,1
dedicate to coronavirus,7,0.00011,dedicate,1
declare that coronavirus,7,0.00011,declare,1
cure of coronavirus,7,0.00011,cure,1
contain this coronavirus,7,0.00011,contain,1
consider COVID-19,7,0.00011,consider,1
connect to coronavirus,7,0.00011,connect,1
concern the COVID-19,7,0.00011,concern,1
concern China coronavirus,7,0.00011,concern,1
cite the COVID-19,7,0.00011,cite,1
change coronavirus,7,0.00011,change,1
carry the COVID-19,7,0.00011,carry,1
"call "" COVID-19",7,0.00011,call,1
blame for coronavirus,7,0.00011,blame,1
beware of coronavirus,7,0.00011,beware,1
beat COVID-19,7,0.00011,beat,1
bear with coronavirus,7,0.00011,bear,1
be test coronavirus,7,0.00011,be test,2
be spread coronavirus,7,0.00011,be spread,2
be fight coronavirus,7,0.00011,be fight,2
be experience coronavirus,7,0.00011,be experience,2
battle the COVID-19,7,0.00011,battle,1
avoid catch coronavirus,7,0.00011,avoid catch,2
assume that coronavirus,7,0.00011,assume,1
arise from COVID-19,7,0.00011,arise,1
apply to COVID-19,7,0.00011,apply,1
announce new coronavirus,7,0.00011,announce,1
activate the coronavirus,7,0.00011,activate,1
account for coronavirus,7,0.00011,account,1
accompany the coronavirus,7,0.00011,accompany,1
wonder if coronavirus,6,0.0001,wonder,1
withdraw over coronavirus,6,0.0001,withdraw,1
unfold of coronavirus,6,0.0001,unfold,1
unfaze by coronavirus,6,0.0001,unfaze,1
understand COVID-19,6,0.0001,understand,1
treat potential coronavirus,6,0.0001,treat,1
transport coronavirus,6,0.0001,transport,1
track the COVID-19,6,0.0001,track,1
tie to COVID-19,6,0.0001,tie,1
test a coronavirus,6,0.0001,test,1
talk about COVID-19,6,0.0001,talk,1
take on COVID-19,6,0.0001,take,1
take in coronavirus,6,0.0001,take,1
surround China coronavirus,6,0.0001,surround,1
surge coronavirus,6,0.0001,surge,1
strand by coronavirus,6,0.0001,strand,1
stem from COVID-19,6,0.0001,stem,1
spook by coronavirus,6,0.0001,spook,1
signal coronavirus,6,0.0001,signal,1
sicken by coronavirus,6,0.0001,sicken,1
show suspected coronavirus,6,0.0001,show,1
separate coronavirus,6,0.0001,separate,1
self-isolate over coronavirus,6,0.0001,self isolate,2
see with COVID-19,6,0.0001,see,1
see any coronavirus,6,0.0001,see,1
say while coronavirus,6,0.0001,say,1
say if coronavirus,6,0.0001,say,1
"say , COVID-19",6,0.0001,say,1
say '' coronavirus,6,0.0001,say,1
"say "" coronavirus",6,0.0001,say,1
