Concordance,Frequency,Pmil,Verb,Count
keep the COVID-19,76,0.00123,keep,1
get through coronavirus,76,0.00123,get,1
feel the coronavirus,76,0.00123,feel,1
fear COVID-19,76,0.00123,fear,1
exploit the COVID-19,76,0.00123,exploit,1
estimate the coronavirus,76,0.00123,estimate,1
end the coronavirus,76,0.00123,end,1
consider the COVID-19,76,0.00123,consider,1
confirm the coronavirus,76,0.00123,confirm,1
catch the COVID-19,76,0.00123,catch,1
be call COVID-19,76,0.00123,be call,2
be about coronavirus,76,0.00123,be,1
admit coronavirus,76,0.00123,admit,1
think about coronavirus,75,0.00121,think,1
seek COVID-19,75,0.00121,seek,1
overwhelm with COVID-19,75,0.00121,overwhelm,1
make a coronavirus,75,0.00121,make,1
lead coronavirus,75,0.00121,lead,1
help treat coronavirus,75,0.00121,help treat,2
disrupt by COVID-19,75,0.00121,disrupt,1
clear of COVID-19,75,0.00121,clear,1
claim that coronavirus,75,0.00121,claim,1
check for COVID-19,75,0.00121,check,1
be handle COVID-19,75,0.00121,be handle,2
affect with coronavirus,75,0.00121,affect,1
suggest that coronavirus,74,0.0012,suggest,1
pass COVID-19,74,0.0012,pass,1
need coronavirus,74,0.0012,need,1
hold coronavirus,74,0.0012,hold,1
ensure COVID-19,74,0.0012,ensure,1
discover coronavirus,74,0.0012,discover,1
describe the COVID-19,74,0.0012,describe,1
aid coronavirus,74,0.0012,aid,1
add COVID-19,74,0.0012,add,1
visit the COVID-19,73,0.00118,visit,1
suspend amid coronavirus,73,0.00118,suspend,1
share coronavirus,73,0.00118,share,1
"say "" coronavirus",73,0.00118,say,1
record first coronavirus,73,0.00118,record,1
quarantine for coronavirus,73,0.00118,quarantine,1
propose coronavirus,73,0.00118,propose,1
explain coronavirus,73,0.00118,explain,1
escape coronavirus,73,0.00118,escape,1
confirm a coronavirus,73,0.00118,confirm,1
be handle coronavirus,73,0.00118,be handle,2
allow coronavirus,73,0.00118,allow,1
acknowledge the coronavirus,73,0.00118,acknowledge,1
treat novel coronavirus,72,0.00116,treat,1
take on coronavirus,72,0.00116,take,1
support the coronavirus,72,0.00116,support,1
study COVID-19,72,0.00116,study,1
speak about coronavirus,72,0.00116,speak,1
seek coronavirus,72,0.00116,seek,1
note that coronavirus,72,0.00116,note,1
help prevent COVID-19,72,0.00116,help prevent,2
follow a coronavirus,72,0.00116,follow,1
come as COVID-19,72,0.00116,come,1
be carry coronavirus,72,0.00116,be carry,2
base on COVID-19,72,0.00116,base,1
admit the coronavirus,72,0.00116,admit,1
stem from coronavirus,71,0.00115,stem,1
report any coronavirus,71,0.00115,report,1
meet coronavirus,71,0.00115,meet,1
help tackle coronavirus,71,0.00115,help tackle,2
have report COVID-19,71,0.00115,have report,2
have novel coronavirus,71,0.00115,have,1
come COVID-19,71,0.00115,come,1
want your coronavirus,70,0.00113,want,1
stem COVID-19,70,0.00113,stem,1
start coronavirus,70,0.00113,start,1
receive a COVID-19,70,0.00113,receive,1
put coronavirus,70,0.00113,put,1
help treat COVID-19,70,0.00113,help treat,2
enforce the coronavirus,70,0.00113,enforce,1
create the COVID-19,70,0.00113,create,1
be on coronavirus,70,0.00113,be,1
receive a coronavirus,69,0.00112,receive,1
cover the COVID-19,69,0.00112,cover,1
contain a coronavirus,69,0.00112,contain,1
cancel as coronavirus,69,0.00112,cancel,1
assist with COVID-19,69,0.00112,assist,1
ward off COVID-19,68,0.0011,ward,1
process coronavirus,68,0.0011,process,1
predict COVID-19,68,0.0011,predict,1
house COVID-19,68,0.0011,house,1
give that COVID-19,68,0.0011,give,1
fear of coronavirus,68,0.0011,fear,1
contact the coronavirus,68,0.0011,contact,1
come from COVID-19,68,0.0011,come,1
claim COVID-19,68,0.0011,claim,1
cancel amid COVID-19,68,0.0011,cancel,1
break the coronavirus,68,0.0011,break,1
show that coronavirus,67,0.00108,show,1
register [number] coronavirus,67,0.00108,register,1
reference the coronavirus,67,0.00108,reference,1
halt COVID-19,67,0.00108,halt,1
explain the coronavirus,67,0.00108,explain,1
expect the COVID-19,67,0.00108,expect,1
be battle COVID-19,67,0.00108,be battle,2
accommodate COVID-19,67,0.00108,accommodate,1
wait for COVID-19,66,0.00107,wait,1
release COVID-19,66,0.00107,release,1
record coronavirus,66,0.00107,record,1
indicate that COVID-19,66,0.00107,indicate,1
ask about coronavirus,66,0.00107,ask,1
approve coronavirus,66,0.00107,approve,1
visit coronavirus,65,0.00105,visit,1
tie to coronavirus,65,0.00105,tie,1
talk coronavirus,65,0.00105,talk,1
take a COVID-19,65,0.00105,take,1
study the coronavirus,65,0.00105,study,1
feel coronavirus,65,0.00105,feel,1
claim that COVID-19,65,0.00105,claim,1
check the coronavirus,65,0.00105,check,1
carry the COVID-19,65,0.00105,carry,1
announce a coronavirus,65,0.00105,announce,1
affect with COVID-19,65,0.00105,affect,1
worry the coronavirus,64,0.00104,worry,1
involve coronavirus,64,0.00104,involve,1
hear of COVID-19,64,0.00104,hear,1
counter the COVID-19,64,0.00104,counter,1
contract novel coronavirus,64,0.00104,contract,1
block coronavirus,64,0.00104,block,1
allow COVID-19,64,0.00104,allow,1
add the coronavirus,64,0.00104,add,1
turn the coronavirus,63,0.00102,turn,1
suffer coronavirus,63,0.00102,suffer,1
reduce the coronavirus,63,0.00102,reduce,1
meet the coronavirus,63,0.00102,meet,1
grow novel coronavirus,63,0.00102,grow,1
form a COVID-19,63,0.00102,form,1
dismiss coronavirus,63,0.00102,dismiss,1
check COVID-19,63,0.00102,check,1
change coronavirus,63,0.00102,change,1
accept COVID-19,63,0.00102,accept,1
violate COVID-19,62,0.001,violate,1
search for coronavirus,62,0.001,search,1
quarantine over coronavirus,62,0.001,quarantine,1
pay for COVID-19,62,0.001,pay,1
mention COVID-19,62,0.001,mention,1
include free coronavirus,62,0.001,include,1
face with COVID-19,62,0.001,face,1
establish the COVID-19,62,0.001,establish,1
drive by coronavirus,62,0.001,drive,1
do have COVID-19,62,0.001,do have,2
die with coronavirus,62,0.001,die,1
assess the coronavirus,62,0.001,assess,1
approve for COVID-19,62,0.001,approve,1
withstand the coronavirus,61,0.00099,withstand,1
treat a coronavirus,61,0.00099,treat,1
state that COVID-19,61,0.00099,state,1
need for coronavirus,61,0.00099,need,1
need COVID-19,61,0.00099,need,1
curtail the coronavirus,61,0.00099,curtail,1
confirm first COVID-19,61,0.00099,confirm,1
burgeon coronavirus,61,0.00099,burgeon,1
spiral coronavirus,60,0.00097,spiral,1
say about COVID-19,60,0.00097,say,1
report that COVID-19,60,0.00097,report,1
raise coronavirus,60,0.00097,raise,1
produce coronavirus,60,0.00097,produce,1
ensure that coronavirus,60,0.00097,ensure,1
be test COVID-19,60,0.00097,be test,2
avoid catch coronavirus,60,0.00097,avoid catch,2
apply to COVID-19,60,0.00097,apply,1
work with COVID-19,59,0.00095,work,1
weather COVID-19,59,0.00095,weather,1
want the coronavirus,59,0.00095,want,1
want coronavirus,59,0.00095,want,1
understand coronavirus,59,0.00095,understand,1
solve the coronavirus,59,0.00095,solve,1
sell fake coronavirus,59,0.00095,sell,1
report on coronavirus,59,0.00095,report,1
exploit COVID-19,59,0.00095,exploit,1
report a coronavirus,58,0.00094,report,1
produce COVID-19,58,0.00094,produce,1
pertain to coronavirus,58,0.00094,pertain,1
offset coronavirus,58,0.00094,offset,1
meet COVID-19,58,0.00094,meet,1
mean COVID-19,58,0.00094,mean,1
make the COVID-19,58,0.00094,make,1
learn about coronavirus,58,0.00094,learn,1
handle a coronavirus,58,0.00094,handle,1
find that COVID-19,58,0.00094,find,1
detect with coronavirus,58,0.00094,detect,1
coordinate coronavirus,58,0.00094,coordinate,1
continue despite coronavirus,58,0.00094,continue,1
contact coronavirus,58,0.00094,contact,1
be monitor COVID-19,58,0.00094,be monitor,2
add that COVID-19,58,0.00094,add,1
acquire coronavirus,58,0.00094,acquire,1
watch the COVID-19,57,0.00092,watch,1
run coronavirus,57,0.00092,run,1
report the coronavirus,57,0.00092,report,1
put COVID-19,57,0.00092,put,1
isolate coronavirus,57,0.00092,isolate,1
hospitalize for coronavirus,57,0.00092,hospitalize,1
get through COVID-19,57,0.00092,get,1
comply with coronavirus,57,0.00092,comply,1
believe that coronavirus,57,0.00092,believe,1
be before COVID-19,57,0.00092,be,1
warn of COVID-19,56,0.00091,warn,1
understand that COVID-19,56,0.00091,understand,1
take on COVID-19,56,0.00091,take,1
struggle with COVID-19,56,0.00091,struggle,1
strike by coronavirus,56,0.00091,strike,1
say a coronavirus,56,0.00091,say,1
return from coronavirus,56,0.00091,return,1
help stop coronavirus,56,0.00091,help stop,2
have catch COVID-19,56,0.00091,have catch,2
guard against coronavirus,56,0.00091,guard,1
eradicate COVID-19,56,0.00091,eradicate,1
diagnose the coronavirus,56,0.00091,diagnose,1
block the coronavirus,56,0.00091,block,1
begin COVID-19,56,0.00091,begin,1
be confirm COVID-19,56,0.00091,be confirm,2
weather coronavirus,55,0.0008900000000000002,weather,1
remain COVID-19,55,0.0008900000000000002,remain,1
plan for coronavirus,55,0.0008900000000000002,plan,1
panic over coronavirus,55,0.0008900000000000002,panic,1
fight off coronavirus,55,0.0008900000000000002,fight,1
end coronavirus,55,0.0008900000000000002,end,1
close as coronavirus,55,0.0008900000000000002,close,1
warn COVID-19,54,0.0008699999999999999,warn,1
take against coronavirus,54,0.0008699999999999999,take,1
suppress COVID-19,54,0.0008699999999999999,suppress,1
send for COVID-19,54,0.0008699999999999999,send,1
report that coronavirus,54,0.0008699999999999999,report,1
present by coronavirus,54,0.0008699999999999999,present,1
open coronavirus,54,0.0008699999999999999,open,1
minimize the coronavirus,54,0.0008699999999999999,minimize,1
minimize coronavirus,54,0.0008699999999999999,minimize,1
fund coronavirus,54,0.0008699999999999999,fund,1
enter the coronavirus,54,0.0008699999999999999,enter,1
do about coronavirus,54,0.0008699999999999999,do,1
become COVID-19,54,0.0008699999999999999,become,1
be use COVID-19,54,0.0008699999999999999,be use,2
base on coronavirus,54,0.0008699999999999999,base,1
avoid contracting coronavirus,54,0.0008699999999999999,avoid contracting,2
work against COVID-19,53,0.00086,work,1
undergo a coronavirus,53,0.00086,undergo,1
think about COVID-19,53,0.00086,think,1
step up coronavirus,53,0.00086,step,1
spark by coronavirus,53,0.00086,spark,1
see with COVID-19,53,0.00086,see,1
rage COVID-19,53,0.00086,rage,1
hold a coronavirus,53,0.00086,hold,1
help during coronavirus,53,0.00086,help,1
fight novel coronavirus,53,0.00086,fight,1
ensure the coronavirus,53,0.00086,ensure,1
do the COVID-19,53,0.00086,do,1
arise from coronavirus,53,0.00086,arise,1
announce that COVID-19,53,0.00086,announce,1
announce new coronavirus,53,0.00086,announce,1
term COVID-19,52,0.00084,term,1
run COVID-19,52,0.00084,run,1
report any COVID-19,52,0.00084,report,1
recognize that COVID-19,52,0.00084,recognize,1
ravage COVID-19,52,0.00084,ravage,1
indicate COVID-19,52,0.00084,indicate,1
implement coronavirus,52,0.00084,implement,1
fight off COVID-19,52,0.00084,fight,1
ensure coronavirus,52,0.00084,ensure,1
delay over coronavirus,52,0.00084,delay,1
defeat the COVID-19,52,0.00084,defeat,1
come from coronavirus,52,0.00084,come,1
close during coronavirus,52,0.00084,close,1
carry out coronavirus,52,0.00084,carry,1
bring the COVID-19,52,0.00084,bring,1
be carry COVID-19,52,0.00084,be carry,2
approve COVID-19,52,0.00084,approve,1
adjust to coronavirus,52,0.00084,adjust,1
adjust to COVID-19,52,0.00084,adjust,1
think the COVID-19,51,0.00082,think,1
rule out COVID-19,51,0.00082,rule,1
pass on coronavirus,51,0.00082,pass,1
panic about coronavirus,51,0.00082,panic,1
meet the COVID-19,51,0.00082,meet,1
identify the coronavirus,51,0.00082,identify,1
have say coronavirus,51,0.00082,have say,2
eradicate the coronavirus,51,0.00082,eradicate,1
donate [number] coronavirus,51,0.00082,donate,1
designate coronavirus,51,0.00082,designate,1
deny coronavirus,51,0.00082,deny,1
comply with COVID-19,51,0.00082,comply,1
be before coronavirus,51,0.00082,be,1
announce a COVID-19,51,0.00082,announce,1
work for COVID-19,50,0.00081,work,1
strike with COVID-19,50,0.00081,strike,1
prompt by COVID-19,50,0.00081,prompt,1
postpone amid COVID-19,50,0.00081,postpone,1
inform about COVID-19,50,0.00081,inform,1
help contain coronavirus,50,0.00081,help contain,2
have more COVID-19,50,0.00081,have,1
have develop COVID-19,50,0.00081,have develop,2
continue coronavirus,50,0.00081,continue,1
contact COVID-19,50,0.00081,contact,1
bring by COVID-19,50,0.00081,bring,1
be this coronavirus,50,0.00081,be,1
announce the coronavirus,50,0.00081,announce,1
take against COVID-19,49,0.00079,take,1
suppress the coronavirus,49,0.00079,suppress,1
pick up coronavirus,49,0.00079,pick,1
pend COVID-19,49,0.00079,pend,1
mean that COVID-19,49,0.00079,mean,1
hurt by COVID-19,49,0.00079,hurt,1
develop the coronavirus,49,0.00079,develop,1
detect the COVID-19,49,0.00079,detect,1
confirm positive coronavirus,49,0.00079,confirm,1
confirm as COVID-19,49,0.00079,confirm,1
conduct [number] coronavirus,49,0.00079,conduct,1
begin coronavirus,49,0.00079,begin,1
be name COVID-19,49,0.00079,be name,2
be how coronavirus,49,0.00079,be,1
be for COVID-19,49,0.00079,be,1
admit COVID-19,49,0.00079,admit,1
acquire the coronavirus,49,0.00079,acquire,1
watch COVID-19,48,0.00078,watch,1
unveil coronavirus,48,0.00078,unveil,1
prevent a COVID-19,48,0.00078,prevent,1
liken the coronavirus,48,0.00078,liken,1
kill the COVID-19,48,0.00078,kill,1
join the coronavirus,48,0.00078,join,1
help in coronavirus,48,0.00078,help,1
have be coronavirus,48,0.00078,have be,2
enter coronavirus,48,0.00078,enter,1
drive by COVID-19,48,0.00078,drive,1
be show coronavirus,48,0.00078,be show,2
be about COVID-19,48,0.00078,be,1
assume that COVID-19,48,0.00078,assume,1
worsen the coronavirus,47,0.0007599999999999999,worsen,1
take for COVID-19,47,0.0007599999999999999,take,1
send COVID-19,47,0.0007599999999999999,send,1
pend coronavirus,47,0.0007599999999999999,pend,1
navigate coronavirus,47,0.0007599999999999999,navigate,1
mock the coronavirus,47,0.0007599999999999999,mock,1
issue coronavirus,47,0.0007599999999999999,issue,1
indicate the coronavirus,47,0.0007599999999999999,indicate,1
host coronavirus,47,0.0007599999999999999,host,1
help battle coronavirus,47,0.0007599999999999999,help battle,2
hear of coronavirus,47,0.0007599999999999999,hear,1
form a coronavirus,47,0.0007599999999999999,form,1
