Concordance,Frequency,Pmil,Verb,Count
target COVID-19,72,0.00116,target,1
reopen from coronavirus,72,0.00116,reopen,1
overwhelm with COVID-19,72,0.00116,overwhelm,1
compare coronavirus,72,0.00116,compare,1
become a COVID-19,72,0.00116,become,1
be before coronavirus,72,0.00116,be,1
assess COVID-19,72,0.00116,assess,1
mishandle the coronavirus,71,0.00115,mishandle,1
mean the coronavirus,71,0.00115,mean,1
have see COVID-19,71,0.00115,have see,2
have any coronavirus,71,0.00115,have,1
go to COVID-19,71,0.00115,go,1
get through COVID-19,71,0.00115,get,1
enforce the COVID-19,71,0.00115,enforce,1
emerge coronavirus,71,0.00115,emerge,1
devastate by COVID-19,71,0.00115,devastate,1
suggest that coronavirus,70,0.00113,suggest,1
spend the coronavirus,70,0.00113,spend,1
offer free coronavirus,70,0.00113,offer,1
fear COVID-19,70,0.00113,fear,1
donate COVID-19,70,0.00113,donate,1
create by coronavirus,70,0.00113,create,1
aid COVID-19,70,0.00113,aid,1
use for coronavirus,69,0.00112,use,1
stop the COVID-19,69,0.00112,stop,1
receive a coronavirus,69,0.00112,receive,1
limit coronavirus,69,0.00112,limit,1
issue COVID-19,69,0.00112,issue,1
hospitalise with COVID-19,69,0.00112,hospitalise,1
have get COVID-19,69,0.00112,have get,2
comply with coronavirus,69,0.00112,comply,1
be offer COVID-19,69,0.00112,be offer,2
treat [number] COVID-19,68,0.0011,treat,1
open COVID-19,68,0.0011,open,1
introduce COVID-19,68,0.0011,introduce,1
implement a COVID-19,68,0.0011,implement,1
extend the coronavirus,68,0.0011,extend,1
claim that coronavirus,68,0.0011,claim,1
accelerate COVID-19,68,0.0011,accelerate,1
weather COVID-19,67,0.00108,weather,1
set up COVID-19,67,0.00108,set,1
protest coronavirus,67,0.00108,protest,1
protect from coronavirus,67,0.00108,protect,1
link the coronavirus,67,0.00108,link,1
suppress the coronavirus,66,0.00107,suppress,1
relax its coronavirus,66,0.00107,relax,1
induce by COVID-19,66,0.00107,induce,1
expand its COVID-19,66,0.00107,expand,1
confirm novel coronavirus,66,0.00107,confirm,1
clear of COVID-19,66,0.00107,clear,1
surpass [number] coronavirus,65,0.00105,surpass,1
review COVID-19,65,0.00105,review,1
post the COVID-19,65,0.00105,post,1
observe the COVID-19,65,0.00105,observe,1
hospitalise with coronavirus,65,0.00105,hospitalise,1
fund COVID-19,65,0.00105,fund,1
enter the coronavirus,65,0.00105,enter,1
do the COVID-19,65,0.00105,do,1
create the coronavirus,65,0.00105,create,1
counter coronavirus,65,0.00105,counter,1
allow coronavirus,65,0.00105,allow,1
see [number] COVID-19,64,0.00104,see,1
report on COVID-19,64,0.00104,report,1
report a COVID-19,64,0.00104,report,1
process COVID-19,64,0.00104,process,1
isolate COVID-19,64,0.00104,isolate,1
have more COVID-19,64,0.00104,have,1
fear the coronavirus,64,0.00104,fear,1
depend on COVID-19,64,0.00104,depend,1
check for COVID-19,64,0.00104,check,1
adjust to COVID-19,64,0.00104,adjust,1
use in COVID-19,63,0.00102,use,1
meet the COVID-19,63,0.00102,meet,1
help treat coronavirus,63,0.00102,help treat,2
expect coronavirus,63,0.00102,expect,1
be that coronavirus,63,0.00102,be,1
avoid contract COVID-19,63,0.00102,avoid contract,2
understand that COVID-19,62,0.001,understand,1
"title "" COVID-19",62,0.001,title,1
see in COVID-19,62,0.001,see,1
lead the COVID-19,62,0.001,lead,1
hospitalize for coronavirus,62,0.001,hospitalize,1
have report coronavirus,62,0.001,have report,2
develop the COVID-19,62,0.001,develop,1
cure of COVID-19,62,0.001,cure,1
bring the COVID-19,62,0.001,bring,1
affect COVID-19,62,0.001,affect,1
undergo a coronavirus,61,0.00099,undergo,1
house COVID-19,61,0.00099,house,1
fight off COVID-19,61,0.00099,fight,1
do before COVID-19,61,0.00099,do,1
be confirm COVID-19,61,0.00099,be confirm,2
argue that COVID-19,61,0.00099,argue,1
want COVID-19,60,0.00097,want,1
trigger by coronavirus,60,0.00097,trigger,1
see with COVID-19,60,0.00097,see,1
reopen as coronavirus,60,0.00097,reopen,1
rampage coronavirus,60,0.00097,rampage,1
link coronavirus,60,0.00097,link,1
follow a coronavirus,60,0.00097,follow,1
extend the COVID-19,60,0.00097,extend,1
describe the COVID-19,60,0.00097,describe,1
carry out coronavirus,60,0.00097,carry,1
work against COVID-19,59,0.00095,work,1
seek COVID-19,59,0.00095,seek,1
release coronavirus,59,0.00095,release,1
mean COVID-19,59,0.00095,mean,1
lead COVID-19,59,0.00095,lead,1
exploit COVID-19,59,0.00095,exploit,1
continue COVID-19,59,0.00095,continue,1
collect COVID-19,59,0.00095,collect,1
breach the coronavirus,59,0.00095,breach,1
warn that coronavirus,58,0.00094,warn,1
suppress COVID-19,58,0.00094,suppress,1
subject to COVID-19,58,0.00094,subject,1
hurt by COVID-19,58,0.00094,hurt,1
honor COVID-19,58,0.00094,honor,1
ease their coronavirus,58,0.00094,ease,1
concern about coronavirus,58,0.00094,concern,1
blame coronavirus,58,0.00094,blame,1
be find coronavirus,58,0.00094,be find,2
attend to COVID-19,58,0.00094,attend,1
announce coronavirus,58,0.00094,announce,1
launch a coronavirus,57,0.00092,launch,1
indicate COVID-19,57,0.00092,indicate,1
identify as COVID-19,57,0.00092,identify,1
halt the coronavirus,57,0.00092,halt,1
eliminate the coronavirus,57,0.00092,eliminate,1
develop for COVID-19,57,0.00092,develop,1
delay by coronavirus,57,0.00092,delay,1
come from COVID-19,57,0.00092,come,1
come coronavirus,57,0.00092,come,1
apply to COVID-19,57,0.00092,apply,1
administer coronavirus,57,0.00092,administer,1
update its COVID-19,56,0.00091,update,1
take on COVID-19,56,0.00091,take,1
suspect of COVID-19,56,0.00091,suspect,1
study the coronavirus,56,0.00091,study,1
struggle with coronavirus,56,0.00091,struggle,1
see [number] coronavirus,56,0.00091,see,1
pay for coronavirus,56,0.00091,pay,1
know that coronavirus,56,0.00091,know,1
see how COVID-19,55,0.0008900000000000002,see,1
recognize that COVID-19,55,0.0008900000000000002,recognize,1
propose COVID-19,55,0.0008900000000000002,propose,1
pass the coronavirus,55,0.0008900000000000002,pass,1
mention coronavirus,55,0.0008900000000000002,mention,1
let the COVID-19,55,0.0008900000000000002,let,1
have confirm coronavirus,55,0.0008900000000000002,have confirm,2
escalate coronavirus,55,0.0008900000000000002,escalate,1
emerge COVID-19,55,0.0008900000000000002,emerge,1
analyze COVID-19,55,0.0008900000000000002,analyze,1
say [number] COVID-19,54,0.0008699999999999999,say,1
report any COVID-19,54,0.0008699999999999999,report,1
produce coronavirus,54,0.0008699999999999999,produce,1
produce a COVID-19,54,0.0008699999999999999,produce,1
lead to COVID-19,54,0.0008699999999999999,lead,1
help prevent COVID-19,54,0.0008699999999999999,help prevent,2
conquer COVID-19,54,0.0008699999999999999,conquer,1
come with COVID-19,54,0.0008699999999999999,come,1
block coronavirus,54,0.0008699999999999999,block,1
await COVID-19,54,0.0008699999999999999,await,1
strike with COVID-19,53,0.00086,strike,1
say a COVID-19,53,0.00086,say,1
result from coronavirus,53,0.00086,result,1
provide a COVID-19,53,0.00086,provide,1
pend COVID-19,53,0.00086,pend,1
make a coronavirus,53,0.00086,make,1
estimate that COVID-19,53,0.00086,estimate,1
ease some coronavirus,53,0.00086,ease,1
develop severe COVID-19,53,0.00086,develop,1
defy COVID-19,53,0.00086,defy,1
concern the COVID-19,53,0.00086,concern,1
work during COVID-19,52,0.00084,work,1
slow coronavirus,52,0.00084,slow,1
shield from coronavirus,52,0.00084,shield,1
say [number] coronavirus,52,0.00084,say,1
prepare for coronavirus,52,0.00084,prepare,1
need COVID-19,52,0.00084,need,1
lead the coronavirus,52,0.00084,lead,1
launch coronavirus,52,0.00084,launch,1
involve the coronavirus,52,0.00084,involve,1
have develop COVID-19,52,0.00084,have develop,2
ease of COVID-19,52,0.00084,ease,1
contact COVID-19,52,0.00084,contact,1
come as COVID-19,52,0.00084,come,1
believe that coronavirus,52,0.00084,believe,1
be in coronavirus,52,0.00084,be,1
adapt to coronavirus,52,0.00084,adapt,1
warn COVID-19,51,0.00082,warn,1
start COVID-19,51,0.00082,start,1
serve COVID-19,51,0.00082,serve,1
send for COVID-19,51,0.00082,send,1
prevent a COVID-19,51,0.00082,prevent,1
maintain COVID-19,51,0.00082,maintain,1
limit the coronavirus,51,0.00082,limit,1
have catch coronavirus,51,0.00082,have catch,2
complete COVID-19,51,0.00082,complete,1
check for coronavirus,51,0.00082,check,1
begin COVID-19,51,0.00082,begin,1
visit the COVID-19,50,0.00081,visit,1
remove coronavirus,50,0.00081,remove,1
launch its COVID-19,50,0.00081,launch,1
ignore COVID-19,50,0.00081,ignore,1
have survive COVID-19,50,0.00081,have survive,2
escape the coronavirus,50,0.00081,escape,1
decline COVID-19,50,0.00081,decline,1
seek coronavirus,49,0.00079,seek,1
pay for COVID-19,49,0.00079,pay,1
overwhelm by coronavirus,49,0.00079,overwhelm,1
occupy by COVID-19,49,0.00079,occupy,1
neutralize the coronavirus,49,0.00079,neutralize,1
mitigate coronavirus,49,0.00079,mitigate,1
know the COVID-19,49,0.00079,know,1
help the coronavirus,49,0.00079,help,1
have high COVID-19,49,0.00079,have high,2
find that coronavirus,49,0.00079,find,1
fight off coronavirus,49,0.00079,fight,1
exhibit coronavirus,49,0.00079,exhibit,1
boost COVID-19,49,0.00079,boost,1
be how COVID-19,49,0.00079,be,1
accelerate by COVID-19,49,0.00079,accelerate,1
violate the coronavirus,48,0.00078,violate,1
suffer COVID-19,48,0.00078,suffer,1
study coronavirus,48,0.00078,study,1
strike by COVID-19,48,0.00078,strike,1
stem coronavirus,48,0.00078,stem,1
present COVID-19,48,0.00078,present,1
mention the coronavirus,48,0.00078,mention,1
have catch COVID-19,48,0.00078,have catch,2
flout the coronavirus,48,0.00078,flout,1
feel the coronavirus,48,0.00078,feel,1
engage in COVID-19,48,0.00078,engage,1
discuss how COVID-19,48,0.00078,discuss,1
count coronavirus,48,0.00078,count,1
block COVID-19,48,0.00078,block,1
be from COVID-19,48,0.00078,be,1
acknowledge that COVID-19,48,0.00078,acknowledge,1
show the COVID-19,47,0.0007599999999999999,show,1
show how COVID-19,47,0.0007599999999999999,show,1
reveal COVID-19,47,0.0007599999999999999,reveal,1
reduce the COVID-19,47,0.0007599999999999999,reduce,1
put coronavirus,47,0.0007599999999999999,put,1
lift the COVID-19,47,0.0007599999999999999,lift,1
go into coronavirus,47,0.0007599999999999999,go,1
form a COVID-19,47,0.0007599999999999999,form,1
eradicate the coronavirus,47,0.0007599999999999999,eradicate,1
eradicate coronavirus,47,0.0007599999999999999,eradicate,1
eliminate coronavirus,47,0.0007599999999999999,eliminate,1
distribute coronavirus,47,0.0007599999999999999,distribute,1
deny COVID-19,47,0.0007599999999999999,deny,1
count COVID-19,47,0.0007599999999999999,count,1
check COVID-19,47,0.0007599999999999999,check,1
be in COVID-19,47,0.0007599999999999999,be,1
assess the COVID-19,47,0.0007599999999999999,assess,1
affect with COVID-19,47,0.0007599999999999999,affect,1
unfold COVID-19,46,0.00074,unfold,1
think about COVID-19,46,0.00074,think,1
stem the COVID-19,46,0.00074,stem,1
report a coronavirus,46,0.00074,report,1
relax the coronavirus,46,0.00074,relax,1
reduce the coronavirus,46,0.00074,reduce,1
necessitate by COVID-19,46,0.00074,necessitate,1
introduce the COVID-19,46,0.00074,introduce,1
hospitalise COVID-19,46,0.00074,hospitalise,1
have get coronavirus,46,0.00074,have get,2
give to COVID-19,46,0.00074,give,1
catch the COVID-19,46,0.00074,catch,1
block the coronavirus,46,0.00074,block,1
be declare COVID-19,46,0.00074,be declare,2
work in COVID-19,45,0.00073,work,1
wait for coronavirus,45,0.00073,wait,1
trace for COVID-19,45,0.00073,trace,1
surpass [number] COVID-19,45,0.00073,surpass,1
"say , COVID-19",45,0.00073,say,1
reveal coronavirus,45,0.00073,reveal,1
report any coronavirus,45,0.00073,report,1
produce a coronavirus,45,0.00073,produce,1
present with COVID-19,45,0.00073,present,1
predict that COVID-19,45,0.00073,predict,1
make a COVID-19,45,0.00073,make,1
join the COVID-19,45,0.00073,join,1
implement coronavirus,45,0.00073,implement,1
handle of coronavirus,45,0.00073,handle,1
deliver coronavirus,45,0.00073,deliver,1
concern coronavirus,45,0.00073,concern,1
cancel over coronavirus,45,0.00073,cancel,1
benefit from COVID-19,45,0.00073,benefit,1
beat the COVID-19,45,0.00073,beat,1
be take COVID-19,45,0.00073,be take,2
avoid spread COVID-19,45,0.00073,avoid spread,2
announce that COVID-19,45,0.00073,announce,1
agree that COVID-19,45,0.00073,agree,1
adhere to coronavirus,45,0.00073,adhere,1
reopen as COVID-19,44,0.0007099999999999999,reopen,1
linger coronavirus,44,0.0007099999999999999,linger,1
know as coronavirus,44,0.0007099999999999999,know,1
have be coronavirus,44,0.0007099999999999999,have be,2
give a COVID-19,44,0.0007099999999999999,give,1
be provide COVID-19,44,0.0007099999999999999,be provide,2
be on coronavirus,44,0.0007099999999999999,be,1
administer a COVID-19,44,0.0007099999999999999,administer,1
turn COVID-19,43,0.0007,turn,1
treat a COVID-19,43,0.0007,treat,1
stem from coronavirus,43,0.0007,stem,1
shift to COVID-19,43,0.0007,shift,1
sell coronavirus,43,0.0007,sell,1
open a COVID-19,43,0.0007,open,1
mean that COVID-19,43,0.0007,mean,1
know how COVID-19,43,0.0007,know,1
facilitate COVID-19,43,0.0007,facilitate,1
extend its coronavirus,43,0.0007,extend,1
explain that COVID-19,43,0.0007,explain,1
dismiss the coronavirus,43,0.0007,dismiss,1
designate for COVID-19,43,0.0007,designate,1
consider coronavirus,43,0.0007,consider,1
confirm that COVID-19,43,0.0007,confirm,1
warn of coronavirus,42,0.0006799999999999999,warn,1
understand the COVID-19,42,0.0006799999999999999,understand,1
take in COVID-19,42,0.0006799999999999999,take,1
set up coronavirus,42,0.0006799999999999999,set,1
sell COVID-19,42,0.0006799999999999999,sell,1
say a coronavirus,42,0.0006799999999999999,say,1
reveal that COVID-19,42,0.0006799999999999999,reveal,1
reserve for COVID-19,42,0.0006799999999999999,reserve,1
report the coronavirus,42,0.0006799999999999999,report,1
report the COVID-19,42,0.0006799999999999999,report,1
remain coronavirus,42,0.0006799999999999999,remain,1
release a COVID-19,42,0.0006799999999999999,release,1
offset COVID-19,42,0.0006799999999999999,offset,1
exploit coronavirus,42,0.0006799999999999999,exploit,1
experience a COVID-19,42,0.0006799999999999999,experience,1
decimate by COVID-19,42,0.0006799999999999999,decimate,1
confront coronavirus,42,0.0006799999999999999,confront,1
