Concordance,Frequency,Pmil,Verb,Count
have catch COVID-19,44,0.0007099999999999999,have catch,2
focus on coronavirus,44,0.0007099999999999999,focus,1
flatten the coronavirus,44,0.0007099999999999999,flatten,1
face with COVID-19,44,0.0007099999999999999,face,1
eliminate coronavirus,44,0.0007099999999999999,eliminate,1
diagnose coronavirus,44,0.0007099999999999999,diagnose,1
bring the COVID-19,44,0.0007099999999999999,bring,1
assess COVID-19,44,0.0007099999999999999,assess,1
track the coronavirus,43,0.0007,track,1
prevent a COVID-19,43,0.0007,prevent,1
minimize COVID-19,43,0.0007,minimize,1
linger coronavirus,43,0.0007,linger,1
find a COVID-19,43,0.0007,find,1
expand coronavirus,43,0.0007,expand,1
establish a COVID-19,43,0.0007,establish,1
eliminate the coronavirus,43,0.0007,eliminate,1
concern the COVID-19,43,0.0007,concern,1
accord to COVID-19,43,0.0007,accord,1
warn of COVID-19,42,0.0006799999999999999,warn,1
unfold of COVID-19,42,0.0006799999999999999,unfold,1
suppress the coronavirus,42,0.0006799999999999999,suppress,1
stem the coronavirus,42,0.0006799999999999999,stem,1
set up COVID-19,42,0.0006799999999999999,set,1
say [number] COVID-19,42,0.0006799999999999999,say,1
receive a coronavirus,42,0.0006799999999999999,receive,1
promote COVID-19,42,0.0006799999999999999,promote,1
pay for COVID-19,42,0.0006799999999999999,pay,1
mitigate the coronavirus,42,0.0006799999999999999,mitigate,1
meet the COVID-19,42,0.0006799999999999999,meet,1
hope COVID-19,42,0.0006799999999999999,hope,1
have more COVID-19,42,0.0006799999999999999,have,1
have get COVID-19,42,0.0006799999999999999,have get,2
engage in COVID-19,42,0.0006799999999999999,engage,1
enforce the COVID-19,42,0.0006799999999999999,enforce,1
apply for COVID-19,42,0.0006799999999999999,apply,1
work on coronavirus,41,0.00066,work,1
supply COVID-19,41,0.00066,supply,1
see with COVID-19,41,0.00066,see,1
see more COVID-19,41,0.00066,see,1
see how COVID-19,41,0.00066,see,1
require coronavirus,41,0.00066,require,1
make a COVID-19,41,0.00066,make,1
issue COVID-19,41,0.00066,issue,1
involve coronavirus,41,0.00066,involve,1
import coronavirus,41,0.00066,import,1
grapple with coronavirus,41,0.00066,grapple,1
fund COVID-19,41,0.00066,fund,1
exploit the coronavirus,41,0.00066,exploit,1
expand its COVID-19,41,0.00066,expand,1
establish COVID-19,41,0.00066,establish,1
decline COVID-19,41,0.00066,decline,1
become a coronavirus,41,0.00066,become,1
be not coronavirus,41,0.00066,be,1
access COVID-19,41,0.00066,access,1
think the COVID-19,40,0.00065,think,1
spike coronavirus,40,0.00065,spike,1
send COVID-19,40,0.00065,send,1
read more coronavirus,40,0.00065,read,1
produce coronavirus,40,0.00065,produce,1
monitor coronavirus,40,0.00065,monitor,1
know the coronavirus,40,0.00065,know,1
hurt by COVID-19,40,0.00065,hurt,1
escalate COVID-19,40,0.00065,escalate,1
emerge COVID-19,40,0.00065,emerge,1
do the COVID-19,40,0.00065,do,1
contribute to COVID-19,40,0.00065,contribute,1
confront the COVID-19,40,0.00065,confront,1
boost COVID-19,40,0.00065,boost,1
acknowledge that COVID-19,40,0.00065,acknowledge,1
think that COVID-19,39,0.00063,think,1
think coronavirus,39,0.00063,think,1
spike COVID-19,39,0.00063,spike,1
sign a COVID-19,39,0.00063,sign,1
produce a coronavirus,39,0.00063,produce,1
necessitate by COVID-19,39,0.00063,necessitate,1
limit coronavirus,39,0.00063,limit,1
improve coronavirus,39,0.00063,improve,1
implement a COVID-19,39,0.00063,implement,1
find the coronavirus,39,0.00063,find,1
fight off COVID-19,39,0.00063,fight,1
expect coronavirus,39,0.00063,expect,1
confront COVID-19,39,0.00063,confront,1
cater to COVID-19,39,0.00063,cater,1
use in COVID-19,38,0.00061,use,1
review the coronavirus,38,0.00061,review,1
register a coronavirus,38,0.00061,register,1
predict the coronavirus,38,0.00061,predict,1
pass coronavirus,38,0.00061,pass,1
lift COVID-19,38,0.00061,lift,1
have high COVID-19,38,0.00061,have,1
have confirm COVID-19,38,0.00061,have confirm,2
experience any COVID-19,38,0.00061,experience,1
develop the COVID-19,38,0.00061,develop,1
decline coronavirus,38,0.00061,decline,1
cover the coronavirus,38,0.00061,cover,1
continue COVID-19,38,0.00061,continue,1
be confirm COVID-19,38,0.00061,be confirm,2
afflict with COVID-19,38,0.00061,afflict,1
understand that COVID-19,37,0.0006,understand,1
see [number] COVID-19,37,0.0006,see,1
reveal COVID-19,37,0.0006,reveal,1
reopen after coronavirus,37,0.0006,reopen,1
reopen after COVID-19,37,0.0006,reopen,1
relax COVID-19,37,0.0006,relax,1
ravage coronavirus,37,0.0006,ravage,1
occupy by COVID-19,37,0.0006,occupy,1
learn from COVID-19,37,0.0006,learn,1
find a coronavirus,37,0.0006,find,1
escalate coronavirus,37,0.0006,escalate,1
downplay the coronavirus,37,0.0006,downplay,1
declare a COVID-19,37,0.0006,declare,1
concern about coronavirus,37,0.0006,concern,1
complete COVID-19,37,0.0006,complete,1
come from COVID-19,37,0.0006,come,1
become coronavirus,37,0.0006,become,1
be offer COVID-19,37,0.0006,be offer,2
be in COVID-19,37,0.0006,be,1
accelerate COVID-19,37,0.0006,accelerate,1
talk about coronavirus,36,0.00058,talk,1
say a coronavirus,36,0.00058,say,1
read : COVID-19,36,0.00058,read,1
need COVID-19,36,0.00058,need,1
mount coronavirus,36,0.00058,mount,1
hold COVID-19,36,0.00058,hold,1
estimate that COVID-19,36,0.00058,estimate,1
emerge from coronavirus,36,0.00058,emerge,1
break the COVID-19,36,0.00058,break,1
blame the COVID-19,36,0.00058,blame,1
base on coronavirus,36,0.00058,base,1
associate to COVID-19,36,0.00058,associate,1
warn the coronavirus,35,0.00057,warn,1
warn COVID-19,35,0.00057,warn,1
want COVID-19,35,0.00057,want,1
use federal coronavirus,35,0.00057,use,1
take for COVID-19,35,0.00057,take,1
stop the COVID-19,35,0.00057,stop,1
start COVID-19,35,0.00057,start,1
slow coronavirus,35,0.00057,slow,1
receive the COVID-19,35,0.00057,receive,1
pass another coronavirus,35,0.00057,pass,1
pass a COVID-19,35,0.00057,pass,1
link COVID-19,35,0.00057,link,1
launch the COVID-19,35,0.00057,launch,1
indicate COVID-19,35,0.00057,indicate,1
identify as COVID-19,35,0.00057,identify,1
have survive COVID-19,35,0.00057,have survive,2
have handle COVID-19,35,0.00057,have handle,2
go into COVID-19,35,0.00057,go,1
continue coronavirus,35,0.00057,continue,1
concern coronavirus,35,0.00057,concern,1
begin COVID-19,35,0.00057,begin,1
be contract COVID-19,35,0.00057,be contract,2
be before coronavirus,35,0.00057,be,1
be battle coronavirus,35,0.00057,be battle,2
announce new COVID-19,35,0.00057,announce,1
administer [number] COVID-19,35,0.00057,administer,1
transport COVID-19,34,0.00055,transport,1
tighten COVID-19,34,0.00055,tighten,1
sign COVID-19,34,0.00055,sign,1
see [number] coronavirus,34,0.00055,see,1
record coronavirus,34,0.00055,record,1
propose coronavirus,34,0.00055,propose,1
participate in COVID-19,34,0.00055,participate,1
offset COVID-19,34,0.00055,offset,1
issue a COVID-19,34,0.00055,issue,1
have more coronavirus,34,0.00055,have,1
explain that COVID-19,34,0.00055,explain,1
do before COVID-19,34,0.00055,do,1
display coronavirus,34,0.00055,display,1
create the COVID-19,34,0.00055,create,1
create a coronavirus,34,0.00055,create,1
care for coronavirus,34,0.00055,care,1
be that coronavirus,34,0.00055,be,1
avoid contract COVID-19,34,0.00055,avoid contract,2
use for coronavirus,33,0.00053,use,1
update coronavirus,33,0.00053,update,1
think about COVID-19,33,0.00053,think,1
take on COVID-19,33,0.00053,take,1
strike with COVID-19,33,0.00053,strike,1
run COVID-19,33,0.00053,run,1
mount COVID-19,33,0.00053,mount,1
make a coronavirus,33,0.00053,make,1
let the COVID-19,33,0.00053,let,1
know about coronavirus,33,0.00053,know,1
fear of COVID-19,33,0.00053,fear,1
fear coronavirus,33,0.00053,fear,1
ease the coronavirus,33,0.00053,ease,1
confirm novel coronavirus,33,0.00053,confirm,1
compound by COVID-19,33,0.00053,compound,1
clear COVID-19,33,0.00053,clear,1
claim that coronavirus,33,0.00053,claim,1
cancel by COVID-19,33,0.00053,cancel,1
see that COVID-19,32,0.0005200000000000001,see,1
screen for coronavirus,32,0.0005200000000000001,screen,1
return from COVID-19,32,0.0005200000000000001,return,1
publish COVID-19,32,0.0005200000000000001,publish,1
propose COVID-19,32,0.0005200000000000001,propose,1
present COVID-19,32,0.0005200000000000001,present,1
predate the coronavirus,32,0.0005200000000000001,predate,1
mean COVID-19,32,0.0005200000000000001,mean,1
hospitalise COVID-19,32,0.0005200000000000001,hospitalise,1
have positive COVID-19,32,0.0005200000000000001,have,1
feel COVID-19,32,0.0005200000000000001,feel,1
fear the coronavirus,32,0.0005200000000000001,fear,1
donate COVID-19,32,0.0005200000000000001,donate,1
cure of COVID-19,32,0.0005200000000000001,cure,1
cover the COVID-19,32,0.0005200000000000001,cover,1
count COVID-19,32,0.0005200000000000001,count,1
compare the coronavirus,32,0.0005200000000000001,compare,1
breach the COVID-19,32,0.0005200000000000001,breach,1
swab for COVID-19,31,0.0005,swab,1
suffer COVID-19,31,0.0005,suffer,1
risk COVID-19,31,0.0005,risk,1
register COVID-19,31,0.0005,register,1
reduce the COVID-19,31,0.0005,reduce,1
predate COVID-19,31,0.0005,predate,1
post the COVID-19,31,0.0005,post,1
mishandle of COVID-19,31,0.0005,mishandle,1
know the COVID-19,31,0.0005,know,1
impose COVID-19,31,0.0005,impose,1
implement coronavirus,31,0.0005,implement,1
ignore the coronavirus,31,0.0005,ignore,1
have any coronavirus,31,0.0005,have,1
have active COVID-19,31,0.0005,have,1
guard against COVID-19,31,0.0005,guard,1
give a COVID-19,31,0.0005,give,1
get their COVID-19,31,0.0005,get,1
fight against coronavirus,31,0.0005,fight,1
end COVID-19,31,0.0005,end,1
emerge coronavirus,31,0.0005,emerge,1
distribute coronavirus,31,0.0005,distribute,1
disregard COVID-19,31,0.0005,disregard,1
defeat the COVID-19,31,0.0005,defeat,1
decrease COVID-19,31,0.0005,decrease,1
contain a coronavirus,31,0.0005,contain,1
conduct a COVID-19,31,0.0005,conduct,1
complicate by COVID-19,31,0.0005,complicate,1
come with COVID-19,31,0.0005,come,1
check for COVID-19,31,0.0005,check,1
be track COVID-19,31,0.0005,be track,2
attend to COVID-19,31,0.0005,attend,1
administer a COVID-19,31,0.0005,administer,1
acquire coronavirus,31,0.0005,acquire,1
abide by coronavirus,31,0.0005,abide,1
"title "" COVID-19",30,0.00049,title,1
talk COVID-19,30,0.00049,talk,1
stem the COVID-19,30,0.00049,stem,1
soar coronavirus,30,0.00049,soar,1
revise COVID-19,30,0.00049,revise,1
release a COVID-19,30,0.00049,release,1
relax coronavirus,30,0.00049,relax,1
read more COVID-19,30,0.00049,read,1
put the coronavirus,30,0.00049,put,1
purchase COVID-19,30,0.00049,purchase,1
politicize the coronavirus,30,0.00049,politicize,1
mandate coronavirus,30,0.00049,mandate,1
join the COVID-19,30,0.00049,join,1
hospitalise with coronavirus,30,0.00049,hospitalise,1
help treat COVID-19,30,0.00049,help treat,2
go for COVID-19,30,0.00049,go,1
get through COVID-19,30,0.00049,get,1
facilitate COVID-19,30,0.00049,facilitate,1
do get COVID-19,30,0.00049,do get,2
contact COVID-19,30,0.00049,contact,1
collect COVID-19,30,0.00049,collect,1
beat the COVID-19,30,0.00049,beat,1
be about COVID-19,30,0.00049,be,1
analyze COVID-19,30,0.00049,analyze,1
work against COVID-19,29,0.00047000000000000004,work,1
visit the COVID-19,29,0.00047000000000000004,visit,1
turn COVID-19,29,0.00047000000000000004,turn,1
suggest coronavirus,29,0.00047000000000000004,suggest,1
share coronavirus,29,0.00047000000000000004,share,1
set COVID-19,29,0.00047000000000000004,set,1
send coronavirus,29,0.00047000000000000004,send,1
reveal coronavirus,29,0.00047000000000000004,reveal,1
report any COVID-19,29,0.00047000000000000004,report,1
reduce the coronavirus,29,0.00047000000000000004,reduce,1
ravage by coronavirus,29,0.00047000000000000004,ravage,1
practice COVID-19,29,0.00047000000000000004,practice,1
mean that COVID-19,29,0.00047000000000000004,mean,1
launch its COVID-19,29,0.00047000000000000004,launch,1
involve the coronavirus,29,0.00047000000000000004,involve,1
host COVID-19,29,0.00047000000000000004,host,1
extend the COVID-19,29,0.00047000000000000004,extend,1
evaluate COVID-19,29,0.00047000000000000004,evaluate,1
do coronavirus,29,0.00047000000000000004,do,1
describe the COVID-19,29,0.00047000000000000004,describe,1
delay by coronavirus,29,0.00047000000000000004,delay,1
carry out coronavirus,29,0.00047000000000000004,carry,1
cancel over coronavirus,29,0.00047000000000000004,cancel,1
benefit COVID-19,29,0.00047000000000000004,benefit,1
be experience coronavirus,29,0.00047000000000000004,be experience,2
assist with COVID-19,29,0.00047000000000000004,assist,1
approve for COVID-19,29,0.00047000000000000004,approve,1
steal COVID-19,28,0.00045,steal,1
spur by COVID-19,28,0.00045,spur,1
spark by COVID-19,28,0.00045,spark,1
shield from coronavirus,28,0.00045,shield,1
see a COVID-19,28,0.00045,see,1
report a coronavirus,28,0.00045,report,1
reopen amid COVID-19,28,0.00045,reopen,1
reinfected with COVID-19,28,0.00045,reinfected,1
neutralize the coronavirus,28,0.00045,neutralize,1
manufacture COVID-19,28,0.00045,manufacture,1
lead the COVID-19,28,0.00045,lead,1
introduce the COVID-19,28,0.00045,introduce,1
help with coronavirus,28,0.00045,help,1
have develop COVID-19,28,0.00045,have develop,2
have be coronavirus,28,0.00045,have be,2
end coronavirus,28,0.00045,end,1
declare a coronavirus,28,0.00045,declare,1
cure the coronavirus,28,0.00045,cure,1
be report COVID-19,28,0.00045,be report,2
assume COVID-19,28,0.00045,assume,1
announce coronavirus,28,0.00045,announce,1
announce a COVID-19,28,0.00045,announce,1
accept coronavirus,28,0.00045,accept,1
unfold of coronavirus,27,0.00044,unfold,1
trace for COVID-19,27,0.00044,trace,1
trace coronavirus,27,0.00044,trace,1
submit a COVID-19,27,0.00044,submit,1
stem COVID-19,27,0.00044,stem,1
spend the coronavirus,27,0.00044,spend,1
say with COVID-19,27,0.00044,say,1
reflect COVID-19,27,0.00044,reflect,1
reel from COVID-19,27,0.00044,reel,1
realize that COVID-19,27,0.00044,realize,1
obtain COVID-19,27,0.00044,obtain,1
isolate COVID-19,27,0.00044,isolate,1
increase during COVID-19,27,0.00044,increase,1
have undergo COVID-19,27,0.00044,have undergo,2
hamper by COVID-19,27,0.00044,hamper,1
flout the COVID-19,27,0.00044,flout,1
extend the coronavirus,27,0.00044,extend,1
enter COVID-19,27,0.00044,enter,1
do a COVID-19,27,0.00044,do,1
consider coronavirus,27,0.00044,consider,1
confirm that COVID-19,27,0.00044,confirm,1
compare the COVID-19,27,0.00044,compare,1
come the COVID-19,27,0.00044,come,1
check COVID-19,27,0.00044,check,1
buy COVID-19,27,0.00044,buy,1
be with COVID-19,27,0.00044,be,1
avoid spread COVID-19,27,0.00044,avoid spread,2
announce that COVID-19,27,0.00044,announce,1
allocate for COVID-19,27,0.00044,allocate,1
add to COVID-19,27,0.00044,add,1
watch COVID-19,26,0.00042,watch,1
update its coronavirus,26,0.00042,update,1
undertake a COVID-19,26,0.00042,undertake,1
suspect of COVID-19,26,0.00042,suspect,1
struggle during COVID-19,26,0.00042,struggle,1
strengthen COVID-19,26,0.00042,strengthen,1
speak about COVID-19,26,0.00042,speak,1
seek a COVID-19,26,0.00042,seek,1
say while COVID-19,26,0.00042,say,1
report new coronavirus,26,0.00042,report,1
offer a COVID-19,26,0.00042,offer,1
obtain a COVID-19,26,0.00042,obtain,1
observe all COVID-19,26,0.00042,observe,1
implement the COVID-19,26,0.00042,implement,1
have get coronavirus,26,0.00042,have get,2
