Concordance,Frequency,Pmil,Verb,Count
meet the COVID-19,52,0.00084,meet,1
lift the coronavirus,52,0.00084,lift,1
give that COVID-19,52,0.00084,give,1
establish COVID-19,52,0.00084,establish,1
continue COVID-19,52,0.00084,continue,1
attend to COVID-19,52,0.00084,attend,1
allow coronavirus,52,0.00084,allow,1
accelerate by COVID-19,52,0.00084,accelerate,1
warn that coronavirus,51,0.00082,warn,1
see [number] COVID-19,51,0.00082,see,1
screen for coronavirus,51,0.00082,screen,1
report a COVID-19,51,0.00082,report,1
predate the coronavirus,51,0.00082,predate,1
limit coronavirus,51,0.00082,limit,1
continue coronavirus,51,0.00082,continue,1
benefit COVID-19,51,0.00082,benefit,1
report new COVID-19,50,0.00081,report,1
react to COVID-19,50,0.00081,react,1
put the coronavirus,50,0.00081,put,1
hope the coronavirus,50,0.00081,hope,1
defy COVID-19,50,0.00081,defy,1
be declare COVID-19,50,0.00081,declare,2
support coronavirus,49,0.00079,support,1
report new coronavirus,49,0.00079,report,1
reopen from COVID-19,49,0.00079,reopen,1
protect from coronavirus,49,0.00079,protect,1
process COVID-19,49,0.00079,process,1
offer free coronavirus,49,0.00079,offer,1
linger COVID-19,49,0.00079,linger,1
let the COVID-19,49,0.00079,let,1
lead the COVID-19,49,0.00079,lead,1
know the coronavirus,49,0.00079,know,1
help prevent COVID-19,49,0.00079,help prevent,2
have develop COVID-19,49,0.00079,develop,2
enter the COVID-19,49,0.00079,enter,1
document COVID-19,49,0.00079,document,1
suggest coronavirus,48,0.00078,suggest,1
receive a coronavirus,48,0.00078,receive,1
pay for coronavirus,48,0.00078,pay,1
help treat COVID-19,48,0.00078,help treat,2
grapple with coronavirus,48,0.00078,grapple,1
find the coronavirus,48,0.00078,find,1
cover the coronavirus,48,0.00078,cover,1
contact COVID-19,48,0.00078,contact,1
conduct a COVID-19,48,0.00078,conduct,1
want COVID-19,47,0.00076,want,1
understand the coronavirus,47,0.00076,understand,1
undergo the COVID-19,47,0.00076,undergo,1
surpass [number] coronavirus,47,0.00076,surpass,1
set up COVID-19,47,0.00076,set,1
report positive COVID-19,47,0.00076,report,1
mandate COVID-19,47,0.00076,mandate,1
maintain COVID-19,47,0.00076,maintain,1
introduce COVID-19,47,0.00076,introduce,1
ignore COVID-19,47,0.00076,ignore,1
hurt by COVID-19,47,0.00076,hurt,1
have more coronavirus,47,0.00076,have,1
have more COVID-19,47,0.00076,have,1
expand its COVID-19,47,0.00076,expand,1
be that coronavirus,47,0.00076,be,1
avoid spread COVID-19,47,0.00076,avoid spread,2
afflict with COVID-19,47,0.00076,afflict,1
treat [number] COVID-19,46,0.00074,treat,1
think that COVID-19,46,0.00074,think,1
see [number] coronavirus,46,0.00074,see,1
say [number] COVID-19,46,0.00074,say,1
prompt by COVID-19,46,0.00074,prompt,1
lead coronavirus,46,0.00074,lead,1
interrupt by COVID-19,46,0.00074,interrupt,1
fight off COVID-19,46,0.00074,fight,1
experience any COVID-19,46,0.00074,experience,1
expect coronavirus,46,0.00074,expect,1
eradicate coronavirus,46,0.00074,eradicate,1
describe the COVID-19,46,0.00074,describe,1
contain a coronavirus,46,0.00074,contain,1
confirm novel coronavirus,46,0.00074,confirm,1
come the COVID-19,46,0.00074,come,1
claim that COVID-19,46,0.00074,claim,1
claim coronavirus,46,0.00074,claim,1
benefit from COVID-19,46,0.00074,benefit,1
become coronavirus,46,0.00074,become,1
allocate for COVID-19,46,0.00074,allocate,1
update coronavirus,45,0.00073,update,1
reopen amid coronavirus,45,0.00073,reopen,1
reel from COVID-19,45,0.00073,reel,1
recognize that COVID-19,45,0.00073,recognize,1
propose COVID-19,45,0.00073,propose,1
mean the coronavirus,45,0.00073,mean,1
investigate COVID-19,45,0.00073,investigate,1
experience a COVID-19,45,0.00073,experience,1
discharge COVID-19,45,0.00073,discharge,1
create the COVID-19,45,0.00073,create,1
collect COVID-19,45,0.00073,collect,1
be not coronavirus,45,0.00073,be,1
announce [number] COVID-19,45,0.00073,announce,1
acknowledge that COVID-19,45,0.00073,acknowledge,1
accord to COVID-19,45,0.00073,accord,1
stop the COVID-19,44,0.00071,stop,1
release coronavirus,44,0.00071,release,1
occupy by COVID-19,44,0.00071,occupy,1
have confirm COVID-19,44,0.00071,confirm,2
be offer COVID-19,44,0.00071,offer,2
transport COVID-19,43,0.0007,transport,1
struggle with coronavirus,43,0.0007,struggle,1
see in COVID-19,43,0.0007,see,1
reveal the coronavirus,43,0.0007,reveal,1
require coronavirus,43,0.0007,require,1
refer to coronavirus,43,0.0007,refer,1
overwhelm by COVID-19,43,0.0007,overwhelm,1
mean COVID-19,43,0.0007,mean,1
implement coronavirus,43,0.0007,implement,1
go into coronavirus,43,0.0007,go,1
give a COVID-19,43,0.0007,give,1
delay by coronavirus,43,0.0007,delay,1
claim that coronavirus,43,0.0007,claim,1
cancel over coronavirus,43,0.0007,cancel,1
apply for COVID-19,43,0.0007,apply,1
weather COVID-19,42,0.00068,weather,1
result from coronavirus,42,0.00068,result,1
mishandle the coronavirus,42,0.00068,mishandle,1
identify as coronavirus,42,0.00068,identify,1
have catch COVID-19,42,0.00068,catch,2
have any coronavirus,42,0.00068,have,1
cure of COVID-19,42,0.00068,cure,1
await COVID-19,42,0.00068,await,1
analyze COVID-19,42,0.00068,analyze,1
work with coronavirus,41,0.00066,work,1
strike with COVID-19,41,0.00066,strike,1
soar coronavirus,41,0.00066,soar,1
send COVID-19,41,0.00066,send,1
record coronavirus,41,0.00066,record,1
produce a COVID-19,41,0.00066,produce,1
pass a COVID-19,41,0.00066,pass,1
go to COVID-19,41,0.00066,go,1
get through COVID-19,41,0.00066,get,1
ease of coronavirus,41,0.00066,ease,1
designate for COVID-19,41,0.00066,designate,1
consider coronavirus,41,0.00066,consider,1
come coronavirus,41,0.00066,come,1
be handle COVID-19,41,0.00066,handle,2
be conduct COVID-19,41,0.00066,conduct,2
assess the COVID-19,41,0.00066,assess,1
apply to COVID-19,41,0.00066,apply,1
administer a COVID-19,41,0.00066,administer,1
adapt to coronavirus,41,0.00066,adapt,1
work during COVID-19,40,0.00065,work,1
swab for COVID-19,40,0.00065,swab,1
suppress the coronavirus,40,0.00065,suppress,1
suggest that coronavirus,40,0.00065,suggest,1
revise COVID-19,40,0.00065,revise,1
relate : COVID-19,40,0.00065,relate,1
publish COVID-19,40,0.00065,publish,1
know that coronavirus,40,0.00065,know,1
ignore the coronavirus,40,0.00065,ignore,1
defeat the COVID-19,40,0.00065,defeat,1
create coronavirus,40,0.00065,create,1
close for COVID-19,40,0.00065,close,1
be battle coronavirus,40,0.00065,battle,2
abide by COVID-19,40,0.00065,abide,1
suffer COVID-19,39,0.00063,suffer,1
say [number] coronavirus,39,0.00063,say,1
run COVID-19,39,0.00063,run,1
need COVID-19,39,0.00063,need,1
mount coronavirus,39,0.00063,mount,1
inactivate COVID-19,39,0.00063,inactivate,1
have see coronavirus,39,0.00063,see,2
go through COVID-19,39,0.00063,go,1
face with COVID-19,39,0.00063,face,1
escalate COVID-19,39,0.00063,escalate,1
enforce the COVID-19,39,0.00063,enforce,1
concern coronavirus,39,0.00063,concern,1
check COVID-19,39,0.00063,check,1
argue that COVID-19,39,0.00063,argue,1
trigger by coronavirus,38,0.00061,trigger,1
threaten by COVID-19,38,0.00061,threaten,1
think about COVID-19,38,0.00061,think,1
take for COVID-19,38,0.00061,take,1
spike in COVID-19,38,0.00061,spike,1
reduce the COVID-19,38,0.00061,reduce,1
ramp up coronavirus,38,0.00061,ramp,1
raise COVID-19,38,0.00061,raise,1
necessitate by COVID-19,38,0.00061,necessitate,1
implement a COVID-19,38,0.00061,implement,1
hospitalise with coronavirus,38,0.00061,hospitalise,1
have get COVID-19,38,0.00061,get,2
form a COVID-19,38,0.00061,form,1
find that coronavirus,38,0.00061,find,1
establish the COVID-19,38,0.00061,establish,1
develop the COVID-19,38,0.00061,develop,1
confirm new coronavirus,38,0.00061,confirm,1
collect for COVID-19,38,0.00061,collect,1
change COVID-19,38,0.00061,change,1
be in COVID-19,38,0.00061,be,1
be how COVID-19,38,0.00061,be,1
be contract COVID-19,38,0.00061,contract,2
be confirm COVID-19,38,0.00061,confirm,2
avoid contract COVID-19,38,0.00061,avoid contract,2
assume COVID-19,38,0.00061,assume,1
visit the COVID-19,37,0.0006,visit,1
send for COVID-19,37,0.0006,send,1
review the coronavirus,37,0.0006,review,1
put coronavirus,37,0.0006,put,1
predict that COVID-19,37,0.0006,predict,1
observe coronavirus,37,0.0006,observe,1
name COVID-19,37,0.0006,name,1
monitor for COVID-19,37,0.0006,monitor,1
mean that COVID-19,37,0.0006,mean,1
kill by coronavirus,37,0.0006,kill,1
generate by COVID-19,37,0.0006,generate,1
engage in COVID-19,37,0.0006,engage,1
discuss how COVID-19,37,0.0006,discuss,1
confirm as COVID-19,37,0.0006,confirm,1
come with COVID-19,37,0.0006,come,1
blame the COVID-19,37,0.0006,blame,1
work in COVID-19,36,0.00058,work,1
use in COVID-19,36,0.00058,use,1
suspect of COVID-19,36,0.00058,suspect,1
spend on COVID-19,36,0.00058,spend,1
"say , COVID-19",36,0.00058,say,1
reopen follow coronavirus,36,0.00058,reopen follow,2
reduce the coronavirus,36,0.00058,reduce,1
predict coronavirus,36,0.00058,predict,1
mitigate coronavirus,36,0.00058,mitigate,1
link COVID-19,36,0.00058,link,1
issue COVID-19,36,0.00058,issue,1
identify as COVID-19,36,0.00058,identify,1
hospitalize for coronavirus,36,0.00058,hospitalize,1
have undergo COVID-19,36,0.00058,undergo,2
have get coronavirus,36,0.00058,get,2
give to COVID-19,36,0.00058,give,1
fear coronavirus,36,0.00058,fear,1
expose by COVID-19,36,0.00058,expose,1
exploit COVID-19,36,0.00058,exploit,1
downplay the coronavirus,36,0.00058,downplay,1
describe coronavirus,36,0.00058,describe,1
create a coronavirus,36,0.00058,create,1
check for COVID-19,36,0.00058,check,1
carry out coronavirus,36,0.00058,carry,1
cancel by COVID-19,36,0.00058,cancel,1
boost COVID-19,36,0.00058,boost,1
be still COVID-19,36,0.00058,be,1
be spread COVID-19,36,0.00058,spread,2
agree that COVID-19,36,0.00058,agree,1
watch COVID-19,35,0.00057,watch,1
ward off coronavirus,35,0.00057,ward,1
sign a coronavirus,35,0.00057,sign,1
sign a COVID-19,35,0.00057,sign,1
reveal that COVID-19,35,0.00057,reveal,1
reveal COVID-19,35,0.00057,reveal,1
remain coronavirus,35,0.00057,remain,1
offer a COVID-19,35,0.00057,offer,1
need a COVID-19,35,0.00057,need,1
involve the coronavirus,35,0.00057,involve,1
have experience COVID-19,35,0.00057,experience,2
donate COVID-19,35,0.00057,donate,1
detect with COVID-19,35,0.00057,detect,1
decrease COVID-19,35,0.00057,decrease,1
be spread coronavirus,35,0.00057,spread,2
be find coronavirus,35,0.00057,find,2
be fight coronavirus,35,0.00057,fight,2
warn of COVID-19,34,0.00055,warn,1
suffer coronavirus,34,0.00055,suffer,1
start COVID-19,34,0.00055,start,1
see how COVID-19,34,0.00055,see,1
say with COVID-19,34,0.00055,say,1
"reopen , COVID-19",34,0.00055,reopen,1
remember COVID-19,34,0.00055,remember,1
perform coronavirus,34,0.00055,perform,1
neutralize the coronavirus,34,0.00055,neutralize,1
launch coronavirus,34,0.00055,launch,1
isolate COVID-19,34,0.00055,isolate,1
impose coronavirus,34,0.00055,impose,1
help with coronavirus,34,0.00055,help,1
follow all COVID-19,34,0.00055,follow,1
explain that COVID-19,34,0.00055,explain,1
evaluate COVID-19,34,0.00055,evaluate,1
ease their coronavirus,34,0.00055,ease,1
donate to COVID-19,34,0.00055,donate,1
cover the COVID-19,34,0.00055,cover,1
compare the coronavirus,34,0.00055,compare,1
blame on COVID-19,34,0.00055,blame,1
begin COVID-19,34,0.00055,begin,1
be take COVID-19,34,0.00055,take,2
announce the COVID-19,34,0.00055,announce,1
warn of coronavirus,33,0.00053,warn,1
understand the COVID-19,33,0.00053,understand,1
trace for COVID-19,33,0.00053,trace,1
tighten coronavirus,33,0.00053,tighten,1
shift to COVID-19,33,0.00053,shift,1
reveal coronavirus,33,0.00053,reveal,1
prevent a COVID-19,33,0.00053,prevent,1
pass coronavirus,33,0.00053,pass,1
mean coronavirus,33,0.00053,mean,1
make a coronavirus,33,0.00053,make,1
handle of coronavirus,33,0.00053,handle,1
extend the coronavirus,33,0.00053,extend,1
detect [number] COVID-19,33,0.00053,detect,1
decimate by COVID-19,33,0.00053,decimate,1
affect with COVID-19,33,0.00053,affect,1
access COVID-19,33,0.00053,access,1
work through COVID-19,32,0.00052,work,1
warn COVID-19,32,0.00052,warn,1
use by COVID-19,32,0.00052,use,1
take on COVID-19,32,0.00052,take,1
stem COVID-19,32,0.00052,stem,1
slow the COVID-19,32,0.00052,slow,1
seek coronavirus,32,0.00052,seek,1
report on COVID-19,32,0.00052,report,1
reopen during COVID-19,32,0.00052,reopen,1
relax its coronavirus,32,0.00052,relax,1
prepare for coronavirus,32,0.00052,prepare,1
offset COVID-19,32,0.00052,offset,1
know how COVID-19,32,0.00052,know,1
house COVID-19,32,0.00052,house,1
help prevent coronavirus,32,0.00052,help prevent,2
have active COVID-19,32,0.00052,active,2
extend the COVID-19,32,0.00052,extend,1
exist before COVID-19,32,0.00052,exist,1
exhibit coronavirus,32,0.00052,exhibit,1
do a COVID-19,32,0.00052,do,1
develop for COVID-19,32,0.00052,develop,1
determine COVID-19,32,0.00052,determine,1
conquer COVID-19,32,0.00052,conquer,1
